
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
18,6.33,34.96,32.21,-6.72,5.03,-4.03,44.44,23.5,18.84,2.13
19,6.33,34.96,32.21,-6.72,5.03,-21.49,48.73,18.05,15.8,2.13
20,22.01,34.96,32.21,-6.72,5.03,-21.49,48.73,18.05,15.8,3.08
21,22.01,26.9,23.57,-6.29,-4.29,-21.49,48.73,18.05,15.8,3.08
22,22.01,26.9,23.57,-6.29,-4.29,-51.95,45.45,53.16,8.81,4.47
23,31.67,7.39,23.57,-6.29,-4.29,-51.95,45.45,53.16,8.81,4.47
24,31.67,7.39,5.4,7.94,4.1,-51.35,-10.92,53.16,8.81,4.47

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.54,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23.54,14.56,38.24,-0.99,0.4,-3.8,0.0,0.0,0.0,0.0
3,23.54,14.56,38.24,-0.99,0.4,-3.8,20.8,30.96,13.75,0.6
4,24.18,14.66,37.55,-0.99,0.4,-3.8,20.8,30.96,13.75,0.6
5,24.18,14.66,37.55,-2.05,1.68,-7.15,20.8,30.96,13.75,0.6
6,24.18,14.66,37.55,-2.05,1.68,-7.15,21.02,31.99,12.72,-0.22
7,27.3,13.44,38.04,-0.2,1.68,-7.15,21.02,31.99,12.72,-0.22
8,27.3,13.44,38.04,-0.2,4.15,-12.03,19.25,31.99,12.72,-0.22
9,27.3,13.44,38.04,-0.2,4.15,-12.03,19.25,34.98,11.02,0.02
10,25.75,12.11,38.97,0.1,4.15,-12.03,19.25,34.98,11.02,0.02
11,25.75,12.11,38.97,0.1,3.57,-12.64,16.94,35.01,11.02,0.02
12,25.75,12.11,38.97,0.1,3.57,-12.64,16.94,35.01,9.01,0.31
13,33.72,9.23,36.86,-2.49,3.57,-12.64,16.94,35.01,9.01,0.31
14,33.72,9.23,36.86,-2.49,2.44,-12.03,14.44,41.6,9.01,0.31
15,34.31,9.23,36.86,-2.49,2.44,-12.03,14.44,41.6,7.12,-0.93
16,34.31,7.28,37.8,-1.94,2.5,-12.03,14.44,41.6,7.12,-0.93
17,34.31,7.28,37.8,-1.94,2.5,-9.7,11.04,41.77,5.43,-0.93
18,40.99,4.14,37.8,-1.94,2.5,-9.7,11.04,41.77,5.43,1.02
19,40.99,4.14,35.6,0.24,4.39,-3.4,6.04,41.77,5.43,1.02
20,40.99,4.14,35.6,0.24,4.39,-3.4,6.04,50.35,4.53,1.28
21,71.94,-22.81,37.18,0.24,4.39,-3.4,6.04,50.35,4.53,1.28
22,71.94,-22.81,37.18,6.47,11.33,9.67,-37.54,50.35,4.53,1.28
23,71.94,-22.81,37.18,6.47,11.33,9.67,-37.54,66.2,5.31,-7.88
24,99.99,-99.99,23.13,-14.41,11.33,9.67,-37.54,66.2,5.31,-7.88

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.75,29.05,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0
2,10.75,29.05,36.25,-0.77,1.74,-2.98,38.63,0.0,0.0,0.0
3,10.75,29.05,36.25,-0.77,1.74,-2.98,38.63,15.5,-0.04,0.58
4,12.71,28.58,36.3,0.13,1.74,-2.98,38.63,15.5,-0.04,0.58
5,12.71,28.58,36.3,0.13,3.0,-5.01,38.41,19.0,-0.04,0.58
6,11.36,28.58,36.3,0.13,3.0,-5.01,38.41,19.0,-0.76,-0.41
7,11.36,28.98,35.74,0.67,3.0,-5.01,38.41,19.0,-0.76,-0.41
8,11.36,28.98,35.74,0.67,2.18,-4.24,39.1,17.42,-0.76,-0.41
9,11.49,28.98,35.74,0.67,2.18,-4.24,39.1,17.42,-1.49,0.21
10,11.49,27.9,35.31,0.69,1.94,-4.24,39.1,17.42,-1.49,0.21
11,11.49,27.9,35.31,0.69,1.94,-9.32,38.54,18.52,-2.67,0.21
12,12.17,27.01,35.31,0.69,1.94,-9.32,38.54,18.52,-2.67,1.05
13,12.17,27.01,35.47,3.36,1.88,-15.05,38.54,18.52,-2.67,1.05
14,12.17,27.01,35.47,3.36,1.88,-15.05,37.58,19.34,-4.62,1.05
15,13.82,25.38,35.47,3.36,1.88,-15.05,37.58,19.34,-4.62,0.2
16,13.82,25.38,31.03,5.29,8.12,-32.46,37.58,19.34,-4.62,0.2
17,13.82,25.38,31.03,5.29,8.12,-32.46,39.69,30.66,-8.88,0.15
18,31.47,5.22,23.54,5.29,8.12,-32.46,39.69,30.66,-8.88,0.15
19,31.47,5.22,23.54,21.11,28.4,-39.58,19.25,30.66,-8.88,0.15
20,99.99,5.22,23.54,21.11,28.4,-39.58,19.25,57.71,-14.26,0.27
21,99.99,-99.66,30.46,22.63,28.4,-39.58,19.25,57.71,-14.26,0.27
22,99.99,-99.66,30.46,22.63,23.63,-24.83,-67.93,57.71,-14.26,0.27
23,58.58,-99.66,30.46,22.63,23.63,-24.83,-67.93,73.21,-20.73,-0.0
24,58.58,-99.99,27.22,69.13,23.63,-24.83,-67.93,73.21,-20.73,-0.0
