
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
14,2.24,-0.39,48.8,-0.36,1.31,0.84,-0.51,2.65,18.82,0.05
15,2.24,-0.46,48.8,-0.26,0.78,0.84,-0.51,2.65,18.82,0.05
16,2.24,-0.46,48.44,-0.26,0.78,1.27,-0.5,2.59,18.82,0.05
17,2.27,-0.46,48.44,-0.26,0.78,1.27,-0.5,2.59,18.99,0.11
18,2.27,-0.44,48.82,0.19,0.67,1.27,-0.5,2.59,18.99,0.11
19,2.27,-0.44,48.82,0.19,0.67,1.25,-0.52,2.6,19.15,0.11
20,2.8,-0.44,48.82,0.19,0.67,1.25,-0.52,2.6,19.15,0.54
21,2.8,1.56,46.9,2.62,0.62,1.25,-0.52,2.6,19.15,0.54
22,2.8,1.56,46.9,2.62,0.62,2.72,2.44,4.38,19.44,0.54
23,5.34,6.2,46.9,2.62,0.62,2.72,2.44,4.38,19.44,0.31
24,5.34,6.2,46.51,13.84,2.05,6.08,2.44,4.38,19.44,0.31

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.49,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.49,-0.71,48.26,0.66,1.32,0.92,-0.65,0.0,0.0,0.0
3,1.49,-0.71,48.26,0.66,1.32,0.92,-0.65,2.05,24.92,0.37
4,3.07,-1.44,48.86,0.66,1.32,0.92,-0.65,2.05,24.92,0.37
5,3.07,-1.44,48.86,3.0,1.92,0.55,-0.65,2.05,24.92,0.37
6,3.07,-1.44,48.86,3.0,1.92,0.55,-1.98,3.74,25.0,0.26
7,2.34,-1.15,48.39,4.83,1.92,0.55,-1.98,3.74,25.0,0.26
8,2.34,-1.15,48.39,4.83,2.36,0.09,-2.23,1.93,25.0,0.26
9,3.82,-1.15,48.39,4.83,2.36,0.09,-2.23,1.93,25.1,-0.3
10,3.82,-5.77,49.65,7.74,2.59,0.09,-2.23,1.93,25.1,-0.3
11,3.82,-5.77,49.65,7.74,2.59,-1.48,-6.75,4.7,24.87,-0.3
12,4.04,-6.01,49.65,7.74,2.59,-1.48,-6.75,4.7,24.87,0.11
13,4.04,-6.01,55.49,4.09,-0.69,-2.56,-6.75,4.7,24.87,0.11
14,4.04,-6.01,55.49,4.09,-0.69,-2.56,-6.44,3.81,24.55,0.56
15,0.75,-1.19,47.74,4.09,-0.69,-2.56,-6.44,3.81,24.55,0.56
16,0.75,-1.19,47.74,0.43,0.14,0.64,-1.95,3.81,24.55,0.56
17,0.75,-1.19,47.74,0.43,0.14,0.64,-1.95,0.1,24.48,-1.27
18,0.42,-3.33,45.04,0.43,0.14,0.64,-1.95,0.1,24.48,-1.27
19,0.42,-3.33,45.04,-0.85,0.34,-1.4,-3.72,0.1,24.48,-1.27
20,0.33,-3.33,45.04,-0.85,0.34,-1.4,-3.72,0.68,24.34,-0.13
21,0.33,-2.89,42.97,0.34,0.34,-1.4,-3.72,0.68,24.34,-0.13
22,0.33,-2.89,42.97,0.34,-2.33,-2.05,-4.34,0.51,24.34,-0.13
23,3.6,-2.89,42.97,0.34,-2.33,-2.05,-4.34,0.51,24.1,0.75
24,3.6,-5.04,52.2,8.15,-2.33,-2.05,-4.34,0.51,24.1,0.75

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.55,0.95,48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.55,0.95,48.25,0.49,-0.28,0.82,1.22,0.0,0.0,0.0
3,3.55,0.95,48.25,0.49,-0.28,0.82,1.22,4.25,24.57,0.04
4,3.43,1.26,48.25,0.49,-0.28,0.82,1.22,4.25,24.57,0.04
5,3.43,1.26,48.21,0.89,0.97,1.08,1.45,4.25,24.57,0.04
6,3.43,1.26,48.21,0.89,0.97,1.08,1.45,4.41,24.74,0.26
7,3.56,0.73,48.83,1.04,0.97,1.08,1.45,4.41,24.74,0.26
8,3.56,0.73,48.83,1.04,0.18,0.75,0.95,4.24,24.74,0.26
9,3.76,0.73,48.83,1.04,0.18,0.75,0.95,4.24,24.85,0.45
10,3.76,0.23,50.0,1.45,0.66,0.75,0.95,4.24,24.85,0.45
11,3.76,0.23,50.0,1.45,0.66,0.86,0.33,4.34,24.96,0.45
12,3.62,0.23,50.0,1.45,0.66,0.86,0.33,4.34,24.96,0.17
13,3.62,-0.48,49.57,1.19,-0.09,0.66,0.33,4.34,24.96,0.17
14,3.62,-0.48,49.57,1.19,-0.09,0.66,-1.02,4.49,25.08,0.17
15,3.52,0.37,49.57,1.19,-0.09,0.66,-1.02,4.49,25.08,0.74
16,3.52,0.37,46.97,1.05,1.21,1.34,-1.02,4.49,25.08,0.74
17,3.52,0.37,46.97,1.05,1.21,1.34,0.37,4.1,25.32,0.11
18,3.2,2.59,47.09,1.05,1.21,1.34,0.37,4.1,25.32,0.11
19,3.2,2.59,47.09,3.67,0.2,0.38,4.3,4.1,25.32,0.11
20,3.2,2.59,47.09,3.67,0.2,0.38,4.3,7.24,25.5,2.64
21,12.81,5.82,60.42,11.89,0.2,0.38,4.3,7.24,25.5,2.64
22,12.81,5.82,60.42,11.89,8.66,4.48,3.79,7.24,25.5,2.64
23,12.81,5.82,60.42,11.89,8.66,4.48,3.79,10.53,25.96,0.19
24,-3.03,-35.28,99.99,-60.7,8.66,4.48,3.79,10.53,25.96,0.19

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.11,-14.32,47.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.11,-14.32,47.57,0.44,1.88,1.03,-16.72,0.0,0.0,0.0
3,-0.11,-14.32,47.57,0.44,1.88,1.03,-16.72,-0.14,21.53,-0.23
4,-0.15,-14.53,47.52,0.44,1.88,1.03,-16.72,-0.14,21.53,-0.23
5,-0.15,-14.53,47.52,-0.27,1.28,0.96,-16.93,-0.14,21.53,-0.23
6,-0.15,-14.53,47.52,-0.27,1.28,0.96,-16.93,-0.38,21.69,-0.38
7,0.34,-14.7,46.71,0.31,1.28,0.96,-16.93,-0.38,21.69,-0.38
8,0.34,-14.7,46.71,0.31,1.48,0.76,-17.31,-0.11,21.69,-0.38
9,-0.16,-14.7,46.71,0.31,1.48,0.76,-17.31,-0.11,21.87,-0.47
10,-0.16,-14.7,47.1,0.18,1.17,0.74,-17.31,-0.11,21.87,-0.47
11,-0.16,-14.7,47.1,0.18,1.17,0.74,-17.5,0.04,22.0,-0.21
12,0.06,-15.08,47.1,0.18,1.17,0.74,-17.5,0.04,22.0,-0.21
13,0.06,-15.08,47.59,1.01,1.54,0.7,-17.5,0.04,22.0,-0.21
14,0.06,-15.08,47.59,1.01,1.54,0.7,-17.62,-0.06,22.12,-0.06
15,-0.33,-14.93,47.42,1.01,1.54,0.7,-17.62,-0.06,22.12,-0.06
16,-0.33,-14.93,47.42,1.6,1.48,0.51,-17.5,-0.06,22.12,-0.06
17,-0.33,-14.93,47.42,1.6,1.48,0.51,-17.5,-0.16,22.23,-0.51
18,-1.42,-14.66,44.91,1.7,1.48,0.51,-17.5,-0.16,22.23,-0.51
19,-1.42,-14.66,44.91,1.7,0.95,0.83,-17.96,-1.17,22.23,-0.51
20,1.06,-14.66,44.91,1.7,0.95,0.83,-17.96,-1.17,22.36,0.28
21,1.06,-16.14,42.09,16.65,0.95,0.83,-17.96,-1.17,22.36,0.28
22,1.06,-16.14,42.09,16.65,17.19,0.58,-20.22,3.87,22.36,0.28
23,7.89,-16.14,42.09,16.65,17.19,0.58,-20.22,3.87,22.43,-0.21
24,7.89,-15.66,60.69,18.19,4.21,0.58,-20.22,3.87,22.43,-0.21

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-3.46,-14.07,46.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-3.46,-14.07,46.84,-0.23,1.48,0.76,-16.69,-4.28,0.0,0.0
3,-3.58,-14.07,46.84,-0.23,1.48,0.76,-16.69,-4.28,25.88,-0.02
4,-3.58,-14.39,46.93,0.36,1.48,0.76,-16.69,-4.28,25.88,-0.02
5,-3.58,-14.39,46.93,0.36,1.61,0.89,-17.06,-4.54,25.88,-0.02
6,-3.27,-14.68,46.93,0.36,1.61,0.89,-17.06,-4.54,26.01,-0.1
7,-3.27,-14.68,47.78,0.75,1.45,0.89,-17.06,-4.54,26.01,-0.1
8,-3.27,-14.68,47.78,0.75,1.45,0.9,-17.04,-4.02,26.16,-0.1
9,-4.02,-14.53,47.78,0.75,1.45,0.9,-17.04,-4.02,26.16,-0.29
10,-4.02,-14.53,46.77,-0.06,1.51,1.13,-17.04,-4.02,26.16,-0.29
11,-4.02,-14.53,46.77,-0.06,1.51,1.13,-17.14,-4.78,26.33,-0.06
12,-3.97,-14.77,47.21,-0.06,1.51,1.13,-17.14,-4.78,26.33,-0.06
13,-3.97,-14.77,47.21,0.61,1.28,0.78,-17.33,-4.78,26.33,-0.06
14,-3.97,-14.77,47.21,0.61,1.28,0.78,-17.33,-4.76,26.5,-0.15
15,-3.94,-14.71,45.94,0.74,1.28,0.78,-17.33,-4.76,26.5,-0.15
16,-3.94,-14.71,45.94,0.74,1.42,0.95,-17.66,-4.81,26.5,-0.15
17,-3.94,-14.71,45.94,0.74,1.42,0.95,-17.66,-4.81,26.66,-0.14
18,-4.18,-14.95,43.75,3.08,0.38,0.95,-17.66,-4.81,26.66,-0.14
19,-4.18,-14.95,43.75,3.08,0.38,0.5,-18.61,-5.56,26.76,-0.14
20,-2.33,-15.1,43.75,3.08,0.38,0.5,-18.61,-5.56,26.76,-0.67
21,-2.33,-15.1,41.01,11.9,7.05,0.5,-18.61,-5.56,26.76,-0.67
22,-2.33,-15.1,41.01,11.9,7.05,1.8,-19.98,-3.67,26.99,-0.67
23,1.17,-13.46,41.01,11.9,7.05,1.8,-19.98,-3.67,26.99,0.21
24,1.17,-13.46,49.03,24.16,8.86,5.08,-19.98,-3.67,26.99,0.21

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.34,-11.78,48.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.34,-11.78,48.47,0.85,1.17,0.6,-13.57,0.0,0.0,0.0
3,-0.34,-11.78,48.47,0.85,1.17,0.6,-13.57,-0.43,4.4,-0.04
4,-0.49,-12.08,48.43,1.3,1.17,0.6,-13.57,-0.43,4.4,-0.04
5,-0.49,-12.08,48.43,1.3,1.71,1.87,-14.06,-0.52,4.4,-0.04
6,-0.56,-12.08,48.43,1.3,1.71,1.87,-14.06,-0.52,4.6,0.01
7,-0.56,-12.16,47.39,0.09,1.71,1.87,-14.06,-0.52,4.6,0.01
8,-0.56,-12.16,47.39,0.09,0.89,1.46,-14.39,0.1,4.6,0.01
9,-0.39,-12.16,47.39,0.09,0.89,1.46,-14.39,0.1,4.84,-0.21
10,-0.39,-12.27,46.72,-0.27,0.69,1.34,-14.39,0.1,4.84,-0.21
11,-0.39,-12.27,46.72,-0.27,0.69,1.34,-14.43,-0.4,5.07,-0.21
12,-0.14,-12.47,46.72,-0.27,0.69,1.34,-14.43,-0.4,5.07,-0.07
13,-0.14,-12.47,47.71,0.47,1.09,0.77,-14.43,-0.4,5.07,-0.07
14,-0.14,-12.47,47.71,0.47,1.09,0.77,-14.61,-0.29,5.26,-0.32
15,-0.28,-12.6,46.55,0.47,1.09,0.77,-14.61,-0.29,5.26,-0.32
16,-0.28,-12.6,46.55,0.52,0.51,0.93,-15.17,-0.29,5.26,-0.32
17,-0.28,-12.6,46.55,0.52,0.51,0.93,-15.17,-0.49,5.36,-0.29
18,-0.93,-12.78,44.59,3.51,0.51,0.93,-15.17,-0.49,5.36,-0.29
19,-0.93,-12.78,44.59,3.51,1.21,-0.33,-15.81,-2.93,5.36,-0.29
20,-0.93,-12.78,44.59,3.51,1.21,-0.33,-15.81,-2.93,5.41,0.73
21,2.15,-11.98,37.06,11.06,1.21,-0.33,-15.81,-2.93,5.41,0.73
22,2.15,-11.98,37.06,11.06,2.56,-0.49,-17.12,2.37,5.41,0.73
23,5.05,-11.98,37.06,11.06,2.56,-0.49,-17.12,2.37,5.21,-0.88
24,5.05,-16.99,51.17,36.16,14.76,-0.49,-17.12,2.37,5.21,-0.88

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.07,-9.47,48.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.07,-9.47,48.38,0.0,1.17,0.8,-11.04,0.0,0.0,0.0
3,-0.33,-9.47,48.38,0.0,1.17,0.8,-11.04,-0.32,12.08,-0.32
4,-0.33,-9.73,48.24,-0.17,1.17,0.8,-11.04,-0.32,12.08,-0.32
5,-0.33,-9.73,48.24,-0.17,1.33,0.76,-11.37,-0.22,12.08,-0.32
6,-0.31,-9.73,48.24,-0.17,1.33,0.76,-11.37,-0.22,12.21,-0.01
7,-0.31,-9.95,47.96,-0.06,1.1,0.76,-11.37,-0.22,12.21,-0.01
8,-0.31,-9.95,47.96,-0.06,1.1,0.67,-11.65,-0.21,12.34,-0.01
9,0.02,-10.03,47.96,-0.06,1.1,0.67,-11.65,-0.21,12.34,-0.08
10,0.02,-10.03,48.68,-0.0,1.03,0.67,-11.65,-0.21,12.34,-0.08
11,0.02,-10.03,48.68,-0.0,1.03,0.85,-11.51,-0.09,12.46,-0.08
12,0.13,-9.99,48.68,-0.0,1.03,0.85,-11.51,-0.09,12.46,-0.01
13,0.13,-9.99,48.58,0.29,1.53,0.89,-11.51,-0.09,12.46,-0.01
14,0.13,-9.99,48.58,0.29,1.53,0.89,-11.57,0.08,12.6,-0.43
15,-0.48,-10.23,48.21,0.29,1.53,0.89,-11.57,0.08,12.6,-0.43
16,-0.48,-10.23,48.21,0.14,0.73,0.89,-11.8,0.08,12.6,-0.43
17,-0.48,-10.23,48.21,0.14,0.73,0.89,-11.8,0.26,12.74,-0.81
18,-0.54,-9.06,46.44,0.14,0.73,0.89,-11.8,0.26,12.74,-0.81
19,-0.54,-9.06,46.44,2.06,2.96,1.35,-11.21,0.26,12.74,-0.81
20,-0.54,-9.06,46.44,2.06,2.96,1.35,-11.21,-0.71,13.0,-0.1
21,0.05,-9.53,44.02,2.06,2.96,1.35,-11.21,-0.71,13.0,-0.1
22,0.05,-9.53,44.02,6.02,3.84,1.28,-11.71,2.89,13.0,-0.1
23,5.97,-9.53,44.02,6.02,3.84,1.28,-11.71,2.89,13.16,-0.17
24,5.97,-7.32,61.98,23.38,3.84,1.28,-11.71,2.89,13.16,-0.17

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-2.92,-20.03,45.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-2.92,-20.03,45.69,-0.24,1.27,0.98,-23.6,0.0,0.0,0.0
3,-3.18,-20.03,45.69,-0.24,1.27,0.98,-23.6,-3.64,13.28,-0.27
4,-3.18,-19.72,44.72,-0.38,1.27,0.98,-23.6,-3.64,13.28,-0.27
5,-3.18,-19.72,44.72,-0.38,1.16,1.07,-23.71,-3.98,13.28,-0.27
6,-2.72,-19.72,44.72,-0.38,1.16,1.07,-23.71,-3.98,13.43,-0.19
7,-2.72,-19.95,44.91,0.16,0.53,1.07,-23.71,-3.98,13.43,-0.19
8,-2.72,-19.95,44.91,0.16,0.53,0.72,-24.1,-3.9,13.55,-0.19
9,-2.68,-20.29,44.91,0.16,0.53,0.72,-24.1,-3.9,13.55,-0.23
10,-2.68,-20.29,44.64,0.54,0.49,0.85,-24.1,-3.9,13.55,-0.23
11,-2.68,-20.29,44.64,0.54,0.49,0.85,-24.29,-3.9,13.66,-0.1
12,-3.5,-20.25,44.64,0.54,0.49,0.85,-24.29,-3.9,13.66,-0.1
13,-3.5,-20.25,43.66,1.91,-0.09,0.38,-24.29,-3.9,13.66,-0.1
14,-3.5,-20.25,43.66,1.91,-0.09,0.38,-24.87,-4.65,13.76,0.29
15,-3.47,-18.82,43.66,1.91,-0.09,0.38,-24.87,-4.65,13.76,0.29
16,-3.47,-18.82,42.52,3.35,-0.94,2.15,-24.73,-4.65,13.76,0.29
17,-3.47,-18.82,42.52,3.35,-0.94,2.15,-24.73,-4.51,14.0,-0.4
18,-5.02,-19.1,36.49,5.4,-0.94,2.15,-24.73,-4.51,14.0,-0.4
19,-5.02,-19.1,36.49,5.4,1.16,0.97,-28.88,-4.44,14.0,-0.4
20,5.47,-19.1,36.49,5.4,1.16,0.97,-28.88,-4.44,14.13,-0.02
21,5.47,-22.8,68.77,31.5,7.19,0.97,-28.88,-4.44,14.13,-0.02
22,5.47,-22.8,68.77,31.5,7.19,7.57,-17.39,2.85,15.21,-0.02
23,-3.94,-72.02,68.77,31.5,7.19,7.57,-17.39,2.85,15.21,-0.12
24,-3.94,-72.02,99.99,2.27,-0.85,-2.47,-17.39,2.85,15.21,-0.12

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-3.23,-14.43,46.68,0.21,0.0,0.0,0.0,0.0,0.0,0.0
2,-3.23,-14.43,46.68,0.21,0.7,0.89,-17.19,-4.3,0.0,0.0
3,-3.24,-14.43,46.68,0.21,0.7,0.89,-17.19,-4.3,13.93,-0.26
4,-3.24,-14.85,46.84,0.08,1.35,0.89,-17.19,-4.3,13.93,-0.26
5,-3.24,-14.85,46.84,0.08,1.35,0.81,-17.33,-4.2,14.06,-0.26
6,-3.68,-14.03,46.84,0.08,1.35,0.81,-17.33,-4.2,14.06,-0.18
7,-3.68,-14.03,44.94,0.67,0.93,0.45,-17.33,-4.2,14.06,-0.18
8,-3.68,-14.03,44.94,0.67,0.93,0.45,-17.38,-4.92,14.14,-0.32
9,-3.72,-14.13,43.44,0.67,0.93,0.45,-17.38,-4.92,14.14,-0.32
10,-3.72,-14.13,43.44,4.75,4.61,-0.14,-18.57,-4.92,14.14,-0.32
11,-3.72,-14.13,43.44,4.75,4.61,-0.14,-18.57,-4.94,14.15,-0.09
12,-2.51,-17.47,48.27,4.75,4.61,-0.14,-18.57,-4.94,14.15,-0.09
13,-2.51,-17.47,48.27,5.42,3.31,-0.66,-19.65,-4.94,14.15,-0.09
14,-2.51,-17.47,48.27,5.42,3.31,-0.66,-19.65,-2.61,14.09,-0.19
15,-2.7,-16.57,46.04,3.85,3.31,-0.66,-19.65,-2.61,14.09,-0.19
16,-2.7,-16.57,46.04,3.85,3.19,-0.15,-19.78,-3.0,14.09,-0.19
17,5.1,-16.57,46.04,3.85,3.19,-0.15,-19.78,-3.0,14.04,-0.23
18,5.1,-16.04,47.73,9.02,10.03,-0.15,-19.78,-3.0,14.04,-0.23
19,5.1,-16.04,47.73,9.02,10.03,1.43,-17.38,6.16,14.17,-0.23
20,7.27,-16.04,47.73,9.02,10.03,1.43,-17.38,6.16,14.17,0.51
21,7.27,-13.12,91.1,22.01,17.94,1.43,-17.38,6.16,14.17,0.51
22,7.27,-13.12,91.1,22.01,17.94,10.62,-13.31,0.76,15.57,0.51
23,19.91,-64.81,91.1,22.01,17.94,10.62,-13.31,0.76,15.57,-7.11
24,19.91,-64.81,99.99,-45.94,-5.22,-12.07,-13.31,0.76,15.57,-7.11

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-3.49,-19.24,46.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-3.49,-19.24,46.26,0.09,1.45,0.88,-22.56,0.0,0.0,0.0
3,-3.49,-19.24,46.26,0.09,1.45,0.88,-22.56,-4.28,17.75,-0.07
4,-4.0,-18.74,45.55,-0.67,1.45,0.88,-22.56,-4.28,17.75,-0.07
5,-4.0,-18.74,45.55,-0.67,1.18,1.15,-22.33,-4.88,17.75,-0.07
6,-4.0,-18.74,45.55,-0.67,1.18,1.15,-22.33,-4.88,17.91,-0.12
7,-3.5,-19.28,45.73,-0.5,1.18,1.15,-22.33,-4.88,17.91,-0.12
8,-3.5,-19.28,45.73,-0.5,1.43,0.93,-22.82,-4.41,17.91,-0.12
9,-3.88,-19.28,45.73,-0.5,1.43,0.93,-22.82,-4.41,18.07,-0.07
10,-3.88,-19.03,44.89,-0.29,1.43,1.12,-22.82,-4.41,18.07,-0.07
11,-3.88,-19.03,44.89,-0.29,1.43,1.12,-22.87,-4.87,18.23,0.07
12,-3.87,-19.11,44.89,-0.29,1.43,1.12,-22.87,-4.87,18.23,0.07
13,-3.87,-19.11,46.3,-0.15,1.28,1.12,-22.87,-4.87,18.23,0.07
14,-3.87,-19.11,46.3,-0.15,1.28,1.12,-22.44,-4.77,18.42,-0.2
15,-4.03,-18.65,46.3,-0.15,1.28,1.12,-22.44,-4.77,18.42,-0.2
16,-4.03,-18.65,45.25,-0.16,1.18,0.98,-22.35,-4.77,18.42,-0.2
17,-4.03,-18.65,45.25,-0.16,1.18,0.98,-22.35,-5.34,18.59,-0.05
18,-3.73,-18.93,44.77,-0.16,1.18,0.98,-22.35,-5.34,18.59,-0.05
19,-3.73,-18.93,44.77,0.51,0.95,0.38,-23.1,-5.34,18.59,-0.05
20,-3.73,-18.93,44.77,0.51,0.95,0.38,-23.1,-4.2,18.66,-0.21
21,0.69,-15.7,52.35,7.55,0.95,0.38,-23.1,-4.2,18.66,-0.21
22,0.69,-15.7,52.35,7.55,0.31,4.57,-14.97,-4.2,18.66,-0.21
23,0.69,-15.7,52.35,7.55,0.31,4.57,-14.97,-1.52,19.07,-0.01
24,-4.48,-50.2,99.99,4.19,0.31,4.57,-14.97,-1.52,19.07,-0.01

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-7.39,-10.88,47.35,-0.37,0.0,0.0,0.0,0.0,0.0,0.0
2,-7.39,-10.88,47.35,-0.37,0.85,1.08,-13.13,-8.46,0.0,0.0
3,-6.39,-10.88,47.35,-0.37,0.85,1.08,-13.13,-8.46,13.09,0.05
4,-6.39,-11.75,48.42,0.38,0.85,1.08,-13.13,-8.46,13.09,0.05
5,-6.39,-11.75,48.42,0.38,1.07,0.7,-13.55,-7.43,13.22,0.05
6,-6.58,-11.29,48.42,0.38,1.07,0.7,-13.55,-7.43,13.22,0.07
7,-6.58,-11.29,47.17,-0.32,1.2,1.21,-13.55,-7.43,13.22,0.07
8,-6.58,-11.29,47.17,-0.32,1.2,1.21,-13.3,-7.89,13.41,-0.1
9,-6.51,-11.22,46.91,-0.32,1.2,1.21,-13.3,-7.89,13.41,-0.1
10,-6.51,-11.22,46.91,0.52,1.11,1.35,-13.39,-7.89,13.41,-0.1
11,-6.51,-11.22,46.91,0.52,1.11,1.35,-13.39,-8.08,13.61,-0.33
12,-6.01,-11.62,46.66,0.52,1.11,1.35,-13.39,-8.08,13.61,-0.33
13,-6.01,-11.62,46.66,0.85,1.31,1.75,-13.69,-8.08,13.61,-0.33
14,-6.01,-11.62,46.66,0.85,1.31,1.75,-13.69,-8.26,13.9,-1.17
15,-7.11,-11.62,46.72,1.43,1.31,1.75,-13.69,-8.26,13.9,-1.17
16,-7.11,-11.62,46.72,1.43,0.77,1.65,-14.08,-8.55,13.9,-1.17
17,-4.61,-11.62,46.72,1.43,0.77,1.65,-14.08,-8.55,14.17,-0.33
18,-4.61,-11.44,47.29,4.91,2.79,1.65,-14.08,-8.55,14.17,-0.33
19,-4.61,-11.44,47.29,4.91,2.79,3.96,-13.36,-5.12,14.61,-0.33
20,-3.38,-11.44,47.29,4.91,2.79,3.96,-13.36,-5.12,14.61,-0.16
21,-3.38,-6.28,75.3,12.59,-0.7,3.96,-13.36,-5.12,14.61,-0.16
22,-3.38,-6.28,75.3,12.59,-0.7,10.69,-3.93,-6.96,16.09,-0.16
23,-18.03,-24.6,75.3,12.59,-0.7,10.69,-3.93,-6.96,16.09,-6.02
24,-18.03,-24.6,99.99,6.49,1.02,8.11,-3.93,-6.96,16.09,-6.02

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-4.38,-14.2,46.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-4.38,-14.2,46.89,-0.29,1.23,0.53,-16.76,0.0,0.0,0.0
3,-4.38,-14.2,46.89,-0.29,1.23,0.53,-16.76,-4.88,17.7,-0.11
4,-4.65,-13.98,46.73,-0.29,1.23,0.53,-16.76,-4.88,17.7,-0.11
5,-4.65,-13.98,46.73,-0.44,1.45,1.02,-16.59,-4.88,17.7,-0.11
6,-4.65,-13.98,46.73,-0.44,1.45,1.02,-16.59,-5.67,17.84,-0.06
7,-4.71,-14.01,47.58,0.07,1.45,1.02,-16.59,-5.67,17.84,-0.06
8,-4.71,-14.01,47.58,0.07,1.2,1.0,-16.31,-5.58,17.84,-0.06
9,-4.55,-14.01,47.58,0.07,1.2,1.0,-16.31,-5.58,18.01,-0.06
10,-4.55,-13.74,46.75,-0.37,1.2,1.0,-16.31,-5.58,18.01,-0.06
11,-4.55,-13.74,46.75,-0.37,1.58,0.91,-16.34,-5.62,18.01,-0.06
12,-4.1,-14.04,46.75,-0.37,1.58,0.91,-16.34,-5.62,18.15,-0.24
13,-4.1,-14.04,47.53,0.31,1.84,0.74,-16.34,-5.62,18.15,-0.24
14,-4.1,-14.04,47.53,0.31,1.84,0.74,-16.41,-5.11,18.29,-0.24
15,-5.32,-13.45,46.18,0.31,1.84,0.74,-16.41,-5.11,18.29,-0.24
16,-5.32,-13.45,46.18,0.35,0.6,0.84,-16.28,-5.11,18.29,-0.24
17,-5.32,-13.45,46.18,0.35,0.6,0.84,-16.28,-6.29,18.45,0.27
18,-3.71,-13.16,43.29,5.45,0.6,0.84,-16.28,-6.29,18.45,0.27
19,-3.71,-13.16,43.29,5.45,3.59,1.49,-17.87,-0.38,18.45,0.27
20,-3.71,-13.16,43.29,5.45,3.59,1.49,-17.87,-0.38,18.67,1.09
21,0.58,-7.4,64.36,21.19,3.59,1.49,-17.87,-0.38,18.67,1.09
22,0.58,-7.4,64.36,21.19,3.59,1.49,-17.87,-0.38,18.67,1.09
23,0.58,-7.4,64.36,21.19,3.59,1.49,-17.87,-0.38,18.67,1.09
24,-36.23,-42.61,99.99,22.85,-9.09,1.49,-17.87,-0.38,18.67,1.09

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,-11.28,48.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.04,-11.28,48.06,0.43,1.34,0.88,0.0,0.0,0.0,0.0
3,0.56,-11.28,48.06,0.43,1.34,0.88,-13.19,0.12,17.41,0.08
4,0.56,-11.3,47.31,0.4,1.34,0.88,-13.19,0.12,17.41,0.08
5,0.56,-11.3,47.31,0.4,1.22,0.62,-13.47,0.6,17.41,0.08
6,0.16,-11.3,47.31,0.4,1.22,0.62,-13.47,0.6,17.52,-0.16
7,0.16,-11.63,47.46,0.23,1.22,0.62,-13.47,0.6,17.52,-0.16
8,0.16,-11.63,47.46,0.23,0.25,0.42,-13.66,0.03,17.52,-0.16
9,1.04,-11.63,47.46,0.23,0.25,0.42,-13.66,0.03,17.62,0.23
10,1.04,-12.15,48.53,1.45,1.74,0.42,-13.66,0.03,17.62,0.23
11,1.04,-12.15,48.53,1.45,1.74,0.82,-14.0,0.92,17.7,0.23
12,0.16,-11.68,48.53,1.45,1.74,0.82,-14.0,0.92,17.7,-0.19
13,0.16,-11.68,47.68,0.96,1.6,0.82,-14.0,0.92,17.7,-0.19
14,0.16,-11.68,47.68,0.96,1.6,1.49,-13.92,0.1,17.89,-0.19
15,0.18,-12.46,47.68,0.96,1.6,1.49,-13.92,0.1,17.89,-0.08
16,0.18,-12.46,48.3,1.22,1.75,1.11,-13.92,0.1,17.89,-0.08
17,0.18,-12.46,48.3,1.22,1.75,1.11,-14.36,0.49,18.09,-0.07
