
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
10,-2.1,22.5,41.82,-0.78,0.76,1.98,28.23,-3.16,29.37,0.2
11,-2.1,22.5,41.82,-0.78,0.76,3.78,28.7,-3.67,29.87,0.1
12,-1.66,22.52,41.82,-0.78,0.76,3.78,28.7,-3.67,29.87,0.1
13,-1.66,22.52,42.43,-3.29,0.64,3.37,28.7,-3.67,29.87,0.1
14,-1.66,22.52,42.43,-3.29,0.64,3.37,28.58,-2.29,30.4,0.38
15,1.22,22.59,41.66,-3.29,0.64,3.37,28.58,-2.29,30.4,0.38
16,1.22,22.59,41.66,-8.28,-0.8,5.75,29.1,-2.29,30.4,0.38
17,1.22,22.59,41.66,-8.28,-0.8,5.75,29.1,2.13,31.26,0.99
18,5.95,20.5,41.71,-8.28,-0.8,5.75,29.1,2.13,31.26,0.99
19,5.95,20.5,41.71,-1.96,2.46,15.0,24.0,2.13,31.26,0.99
20,5.95,20.5,41.71,-1.96,2.46,15.0,24.0,13.05,33.41,2.42
21,7.19,12.59,40.48,-12.97,2.46,15.0,24.0,13.05,33.41,2.42
22,7.19,12.59,40.48,-12.97,9.5,57.48,15.45,-10.03,33.41,2.42
23,-99.99,12.59,40.48,-12.97,9.5,57.48,15.45,-10.03,39.61,-0.15
24,-99.99,25.06,39.57,-12.04,-4.26,57.48,15.45,-10.03,39.61,-0.15

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.85,19.63,44.02,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.85,19.63,44.02,3.0,2.77,2.62,23.66,1.39,0.0,0.0
3,1.59,19.63,44.02,3.0,2.77,2.62,23.66,1.39,22.19,0.06
4,1.59,19.03,43.79,3.95,2.4,2.62,23.66,1.39,22.19,0.06
5,1.59,19.03,43.79,3.95,2.4,3.73,23.24,2.57,22.72,0.06
6,1.5,17.9,43.79,3.95,2.4,3.73,23.24,2.57,22.72,0.48
7,1.5,17.9,44.87,-0.63,0.6,5.56,23.24,2.57,22.72,0.48
8,1.5,17.9,44.87,-0.63,0.6,5.56,22.58,2.88,23.62,0.27
9,6.19,17.83,43.61,-0.63,0.6,5.56,22.58,2.88,23.62,0.27
10,6.19,17.83,43.61,-3.12,-7.39,11.7,21.54,7.22,23.62,0.27
11,7.04,17.83,43.61,-3.12,-7.39,11.7,21.54,7.22,25.05,0.12
12,7.04,15.98,43.79,-1.61,-7.39,11.7,21.54,7.22,25.05,0.12
13,7.04,15.98,43.79,-1.61,-7.69,20.95,19.62,10.27,27.88,0.12
14,3.09,15.98,43.79,-1.61,-7.69,20.95,19.62,10.27,27.88,1.1
15,3.09,12.05,39.97,-1.76,-18.46,20.95,19.62,10.27,27.88,1.1
16,3.09,12.05,39.97,-1.76,-18.46,42.25,15.63,2.04,34.39,1.1
17,-17.4,5.55,39.97,-1.76,-18.46,42.25,15.63,2.04,34.39,-3.11
18,-17.4,5.55,56.63,-2.15,-16.24,59.48,15.63,2.04,34.39,-3.11
19,-17.4,5.55,56.63,-2.15,-16.24,59.48,5.54,-30.64,42.67,-0.19
20,-99.99,6.78,56.63,-2.15,-16.24,59.48,5.54,-30.64,42.67,-0.19
21,-99.99,6.78,24.45,-28.27,11.94,59.48,5.54,-30.64,42.67,-0.19
22,-99.99,6.78,24.45,-28.27,11.94,-0.46,12.37,-75.74,47.92,-0.01
23,-99.99,-22.82,49.81,-28.27,11.94,-0.46,12.37,-75.74,47.92,-0.01
24,-99.99,-22.82,49.81,-24.62,9.78,-99.99,-35.69,-75.74,47.92,-0.01

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-7.43,28.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-7.43,28.17,37.73,-0.25,2.04,1.94,0.0,0.0,0.0,0.0
3,-7.43,28.17,37.73,-0.25,2.04,1.94,37.09,-11.32,83.12,0.17
4,-7.89,28.59,37.73,-0.39,2.04,1.94,37.09,-11.32,83.12,0.17
5,-7.89,28.59,37.0,-0.39,2.44,1.99,37.22,-11.32,83.12,0.17
6,-7.89,28.59,37.0,-0.39,2.44,1.99,37.22,-11.51,83.47,0.04
7,-6.82,29.22,38.23,0.59,2.44,1.99,37.22,-11.51,83.47,0.04
8,-6.82,29.22,38.23,0.59,2.55,2.64,37.22,-11.51,83.47,0.04
9,-3.89,29.22,38.23,0.59,2.55,2.64,37.28,-10.33,83.85,1.16
10,-3.89,28.8,38.7,-1.1,1.99,2.64,37.28,-10.33,83.85,1.16
11,-3.89,28.8,38.7,-1.1,1.99,3.85,36.63,-5.9,83.85,1.16
12,-2.43,26.7,38.7,-1.1,1.99,3.85,36.63,-5.9,84.41,0.16
13,-2.43,26.7,39.65,-0.09,2.26,7.43,36.63,-5.9,84.41,0.16
14,-2.43,26.7,39.65,-0.09,2.26,7.43,34.55,-4.33,85.34,0.11
15,-5.63,27.35,37.45,-0.09,2.26,7.43,34.55,-4.33,85.34,0.11
16,-5.63,27.35,37.45,-2.33,-0.52,12.68,35.69,-4.33,85.34,0.11
17,-5.63,27.35,37.45,-2.33,-0.52,12.68,35.69,-8.62,87.29,0.19
18,-8.76,24.52,37.36,-1.73,-0.52,12.68,35.69,-8.62,87.29,0.19
19,-8.76,24.52,37.36,-1.73,-0.28,17.02,33.8,-8.62,87.29,0.19
20,-8.76,24.52,37.36,-1.73,-0.28,17.02,33.8,-12.28,89.83,-3.79
21,-45.44,14.05,44.74,-5.73,-0.28,17.02,33.8,-12.28,89.83,-3.79
22,-45.44,14.05,44.74,-5.73,-1.53,27.77,18.68,-40.82,89.83,-3.79
23,-99.99,14.05,44.74,-5.73,-1.53,27.77,18.68,-40.82,93.67,-21.89
24,-99.99,26.07,43.66,-24.29,-0.82,27.77,18.68,-40.82,93.67,-21.89
