
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
21,1.16,-1.16,47.5,2.68,5.64,2.67,-1.5,-0.61,112.33,-0.03
22,0.13,-1.16,47.5,2.68,5.64,2.67,-1.5,-0.61,112.33,-0.29
23,0.13,-20.45,99.99,7.12,2.35,2.67,-1.5,-0.61,112.33,-0.29
24,0.13,-20.45,99.99,7.12,2.35,0.43,-10.04,-3.12,112.62,-0.29

0,1.39,-3.26,50.14,2.14,-0.1,0.16,-3.56,1.24,122.15,-1.18
1,1.51,-3.26,50.14,2.14,-0.1,0.16,-3.56,1.24,122.2,-0.13
2,1.51,-4.44,50.06,2.08,-0.1,0.16,-3.56,1.24,122.2,-0.13
3,1.51,-4.44,50.06,2.08,0.62,-0.85,-5.35,2.58,122.2,-0.13
4,0.64,-4.44,50.06,2.08,0.62,-0.85,-5.35,2.58,122.19,0.12
5,0.64,-3.99,49.5,1.59,0.22,-0.85,-5.35,2.58,122.19,0.12
6,0.64,-3.99,49.5,1.59,0.22,0.77,-4.64,0.97,122.31,0.12
7,1.95,-4.27,49.5,1.59,0.22,0.77,-4.64,0.97,122.31,-0.06
8,1.95,-4.27,50.12,1.54,1.93,0.69,-4.64,0.97,122.31,-0.06
9,1.95,-4.27,50.12,1.54,1.93,0.69,-4.98,1.62,122.4,-1.05
10,1.82,-5.16,50.12,1.54,1.93,0.69,-4.98,1.62,122.4,-1.05
11,1.82,-5.16,49.95,-0.53,1.45,1.46,-4.98,1.62,122.4,-1.05
12,1.82,-5.16,49.95,-0.53,1.45,1.46,-5.72,0.95,122.59,-1.05
13,0.74,-4.44,49.94,-0.53,1.45,1.46,-5.72,0.95,122.59,-0.2
14,0.74,-4.44,49.94,-0.01,0.76,1.18,-5.25,0.95,122.59,-0.2
15,0.74,-4.44,49.94,-0.01,0.76,1.18,-5.25,1.22,122.77,-0.91
16,0.31,-4.53,49.47,0.21,0.76,1.18,-5.25,1.22,122.77,-0.91
17,0.31,-4.53,49.47,0.21,1.38,0.77,-5.15,0.83,122.77,-0.91
18,2.27,-4.53,49.47,0.21,1.38,0.77,-5.15,0.83,122.93,0.54
19,2.27,-2.92,49.92,2.52,2.63,0.77,-5.15,0.83,122.93,0.54
20,2.27,-2.92,49.92,2.52,2.63,2.61,-2.41,3.84,123.2,0.54
21,7.78,-2.92,49.92,2.52,2.63,2.61,-2.41,3.84,123.2,-0.57
22,7.78,-15.23,86.52,9.93,5.44,2.61,-2.41,3.84,123.2,-0.57
23,7.78,-15.23,86.52,9.93,5.44,2.18,-10.84,3.7,123.2,-0.57
24,1.55,-51.38,86.52,9.93,5.44,2.18,-10.84,3.7,123.66,-0.19

0,-0.31,-2.75,51.05,4.12,0.52,-1.04,-2.2,-1.03,130.77,-2.76
1,-0.31,-2.75,47.5,0.95,2.88,-0.23,-2.2,-1.03,130.77,-2.76
2,-0.31,-2.75,47.5,0.95,2.88,-0.23,-3.14,-1.87,130.65,-0.21
3,-2.34,-3.64,49.4,2.14,2.88,-0.23,-3.14,-1.87,130.65,-0.21
4,-2.34,-3.64,49.4,2.14,0.67,-0.5,-3.99,-1.87,130.65,-0.21
5,-2.04,-3.64,49.4,2.14,0.67,-0.5,-3.99,-2.89,130.59,-0.14
6,-2.04,-3.66,50.07,-0.01,-0.18,-0.5,-3.99,-2.89,130.59,-0.14
7,-2.04,-3.66,50.07,-0.01,-0.18,0.46,-4.21,-1.98,130.56,-0.71
8,-2.53,-3.5,49.89,-0.01,-0.18,0.46,-4.21,-1.98,130.56,-0.71
9,-2.53,-3.5,49.89,1.62,2.06,0.67,-4.21,-1.98,130.56,-0.71
10,-2.53,-3.5,49.89,1.62,2.06,0.67,-3.91,-2.47,130.64,-0.68
11,-3.46,-3.56,49.04,1.62,2.06,0.67,-3.91,-2.47,130.64,-0.68
12,-3.46,-3.56,49.04,-0.34,0.37,0.21,-4.04,-2.47,130.64,-0.68
13,-3.46,-3.56,49.04,-0.34,0.37,0.21,-4.04,-3.34,130.73,-0.17
14,-1.5,-3.78,50.09,0.24,0.37,0.21,-4.04,-3.34,130.73,-0.17
15,-1.5,-3.78,50.09,0.24,0.93,0.82,-4.25,-2.09,130.73,-0.17
16,-4.42,-3.78,50.09,0.24,0.93,0.82,-4.25,-2.09,130.8,-0.68
17,-4.42,-2.54,48.77,0.09,2.26,0.82,-4.25,-2.09,130.8,-0.68
18,-4.42,-2.54,48.77,0.09,2.26,0.48,-3.06,-3.19,131.01,-0.68
19,-2.44,-0.82,48.77,0.09,2.26,0.48,-3.06,-3.19,131.01,-0.58
20,-2.44,-0.82,48.79,4.27,9.06,1.87,-3.06,-3.19,131.01,-0.58
21,-2.44,-0.82,48.79,4.27,9.06,1.87,-2.3,0.63,131.23,-0.58
22,7.04,-16.3,48.79,4.27,9.06,1.87,-2.3,0.63,131.23,0.22
23,7.04,-16.3,99.99,7.93,4.41,5.88,-2.3,0.63,131.23,0.22
24,7.04,-16.3,99.99,7.93,4.41,5.88,-10.25,-3.03,131.96,0.22

0,-1.46,-1.45,51.17,-0.21,-2.84,0.56,-1.54,-1.8,140.08,-0.3
1,-1.46,-1.45,51.17,-0.21,-2.84,0.56,-0.91,-3.02,140.36,-0.3
2,-1.39,-0.09,51.17,-0.21,-2.84,0.56,-0.91,-3.02,140.36,1.33
3,-1.39,-0.09,49.22,3.05,4.33,-1.46,-0.91,-3.02,140.36,1.33
4,-1.39,-0.09,49.22,3.05,4.33,-1.46,0.62,-1.18,140.24,0.61
5,1.02,1.04,48.2,3.05,4.33,-1.46,0.62,-1.18,140.24,0.61
6,1.02,1.04,48.2,-3.78,5.36,2.12,0.62,-1.18,140.24,0.61
7,1.02,1.04,48.2,-3.78,5.36,2.12,1.46,-0.76,140.32,-0.29
8,-0.71,0.95,51.12,-0.38,5.36,2.12,1.46,-0.76,140.32,-0.29
9,-0.71,0.95,51.12,-0.38,1.78,1.94,0.92,-0.76,140.32,-0.29
10,-4.44,0.95,51.12,-0.38,1.78,1.94,0.92,-0.85,140.63,1.42
11,-4.44,-1.3,51.35,5.01,1.78,1.94,0.92,-0.85,140.63,1.42
12,-4.44,-1.3,51.35,5.01,-4.84,-1.83,-0.88,-2.56,140.63,1.42
13,-0.11,-1.3,51.35,5.01,-4.84,-1.83,-0.88,-2.56,140.67,0.56
14,-0.11,-0.64,49.43,1.73,2.25,-1.83,-0.88,-2.56,140.67,0.56
15,-0.11,-0.64,49.43,1.73,2.25,-1.64,-0.51,-0.16,140.67,0.56
16,-4.9,-0.64,49.43,1.73,2.25,-1.64,-0.51,-0.16,140.36,-0.03
17,-4.9,-0.82,49.05,1.89,1.93,-1.64,-0.51,-0.16,140.36,-0.03
18,-4.9,-0.82,49.05,1.89,1.93,-0.19,-0.08,-2.24,140.34,-0.03
19,1.59,-0.82,49.05,1.89,1.93,-0.19,-0.08,-2.24,140.34,0.11
20,1.59,0.8,49.57,3.69,2.53,-0.19,-0.08,-2.24,140.34,0.11
21,1.59,0.8,49.57,3.69,2.53,2.39,0.62,0.79,140.45,0.11
22,1.48,-4.84,54.45,3.69,2.53,2.39,0.62,0.79,140.45,0.11
23,1.48,-4.84,54.45,8.87,10.07,3.41,-4.16,0.79,140.45,0.11
24,1.48,-4.84,54.45,8.87,10.07,3.41,-4.16,4.63,140.91,1.13

0,-3.34,-5.44,49.8,0.48,1.09,1.21,-5.84,-4.1,159.89,-0.27
1,-3.34,-5.44,49.8,0.48,1.09,1.32,-6.18,-3.62,160.1,-0.27
2,-2.66,-5.46,49.8,0.48,1.09,1.32,-6.18,-3.62,160.1,-0.66
3,-2.66,-5.46,49.66,0.87,1.45,1.23,-6.18,-3.62,160.1,-0.66
4,-2.66,-5.46,49.66,0.87,1.45,1.23,-6.23,-3.02,160.27,0.26
5,-3.95,-5.28,49.27,0.87,1.45,1.23,-6.23,-3.02,160.27,0.26
6,-3.95,-5.28,49.27,0.52,2.53,0.99,-6.23,-3.02,160.27,0.26
7,-3.95,-5.28,49.27,0.52,2.53,0.99,-6.06,-4.73,160.49,-0.15
8,-1.76,-5.91,49.7,0.52,2.53,0.99,-6.06,-4.73,160.49,-0.15
9,-1.76,-5.91,49.7,0.24,2.76,1.2,-6.92,-4.73,160.49,-0.15
10,-1.76,-5.91,49.7,0.24,2.76,1.2,-6.92,-2.02,160.64,-0.26
11,-3.81,-5.7,49.84,-0.43,2.76,1.2,-6.92,-2.02,160.64,-0.26
12,-3.81,-5.7,49.84,-0.43,0.13,1.13,-6.54,-4.1,160.64,-0.26
13,-2.79,-5.7,49.84,-0.43,0.13,1.13,-6.54,-4.1,160.83,0.9
14,-2.79,-6.02,49.15,-0.49,0.46,1.13,-6.54,-4.1,160.83,0.9
15,-2.79,-6.02,49.15,-0.49,0.46,0.46,-6.87,-2.76,160.93,0.9
16,-3.77,-6.02,49.15,-0.49,0.46,0.46,-6.87,-2.76,160.93,-0.28
17,-3.77,-5.36,49.92,-0.07,1.27,0.46,-6.87,-2.76,160.93,-0.28
18,-3.77,-5.36,49.92,-0.07,1.27,0.94,-6.22,-3.72,161.1,-0.28
19,-0.2,-2.89,51.23,-0.07,1.27,0.94,-6.22,-3.72,161.1,-0.09
20,-0.2,-2.89,51.23,1.93,2.17,3.51,-6.22,-3.72,161.1,-0.09
21,-0.2,-2.89,51.23,1.93,2.17,3.51,-5.16,-0.31,161.44,-0.3
22,8.56,-37.96,51.23,1.93,2.17,3.51,-5.16,-0.31,161.44,-0.3
23,8.56,-37.96,99.99,-7.33,-3.5,0.72,-5.16,-0.31,161.44,-0.3
24,8.56,-37.96,99.99,-7.33,-3.5,0.72,-21.16,0.5,161.82,-0.3

0,-6.07,-6.15,49.29,1.44,2.11,1.62,-8.06,-4.17,177.68,-0.05
1,-6.07,-6.15,49.29,1.44,2.11,1.62,-7.15,-6.52,177.96,-0.05
2,-3.81,-7.05,49.29,1.44,2.11,1.62,-7.15,-6.52,177.96,0.61
3,-3.81,-7.05,48.07,0.26,2.5,0.91,-7.15,-6.52,177.96,0.61
4,-3.81,-7.05,48.07,0.26,2.5,0.91,-8.27,-4.47,178.08,-1.2
5,-4.47,-7.56,48.24,0.26,2.5,0.91,-8.27,-4.47,178.08,-1.2
6,-4.47,-7.56,48.24,0.68,0.62,-0.02,-8.58,-4.47,178.08,-1.2
7,-4.47,-7.56,48.24,0.68,0.62,-0.02,-8.58,-5.15,178.15,-0.66
8,-4.15,-7.85,49.23,0.68,0.62,-0.02,-8.58,-5.15,178.15,-0.66
9,-4.15,-7.85,49.23,0.53,1.45,0.62,-8.75,-5.15,178.15,-0.66
10,-4.15,-7.85,49.23,0.53,1.45,0.62,-8.75,-4.99,178.22,-0.42
11,-4.86,-7.63,48.91,0.02,1.45,0.62,-8.75,-4.99,178.22,-0.42
12,-4.86,-7.63,48.91,0.02,1.34,0.69,-8.59,-5.69,178.22,-0.42
13,-4.91,-7.63,48.91,0.02,1.34,0.69,-8.59,-5.69,178.38,0.04
14,-4.91,-7.44,49.48,-0.18,1.66,0.69,-8.59,-5.69,178.38,0.04
15,-4.91,-7.44,49.48,-0.18,1.66,0.64,-8.8,-5.18,178.48,0.04
16,-4.95,-7.28,49.48,-0.18,1.66,0.64,-8.8,-5.18,178.48,-0.24
17,-4.95,-7.28,49.71,0.06,1.17,0.69,-8.8,-5.18,178.48,-0.24
18,-4.95,-7.28,49.71,0.06,1.17,0.69,-8.44,-5.72,178.62,-0.13
19,-3.54,-5.62,49.09,0.06,1.17,0.69,-8.44,-5.72,178.62,-0.13
20,-3.54,-5.62,49.09,-0.02,2.49,2.08,-6.53,-5.72,178.62,-0.13
21,-3.54,-5.62,49.09,-0.02,2.49,2.08,-6.53,-3.6,178.82,-0.01
22,0.57,-20.43,71.05,-0.02,2.49,2.08,-6.53,-3.6,178.82,-0.01
23,0.57,-20.43,71.05,6.47,5.04,3.5,-14.0,-3.6,178.82,-0.01
24,7.38,-20.43,71.05,6.47,5.04,3.5,-14.0,2.46,179.29,-5.21

0,-6.3,-4.95,48.2,1.14,0.27,1.3,-5.49,-7.24,-168.65,-0.19
1,-6.3,-4.95,48.2,-0.98,0.61,1.42,-5.18,-7.24,-168.65,-0.19
2,-6.24,-4.95,48.2,-0.98,0.61,1.42,-5.18,-7.86,-168.41,-0.07
3,-6.24,-5.66,48.93,0.35,-0.01,1.42,-5.18,-7.86,-168.41,-0.07
4,-6.24,-5.66,48.93,0.35,-0.01,0.69,-6.51,-6.26,-168.3,-0.07
5,-6.42,-5.58,48.93,0.35,-0.01,0.69,-6.51,-6.26,-168.3,-0.9
6,-6.42,-5.58,48.08,-0.12,-0.3,1.09,-6.51,-6.26,-168.3,-0.9
7,-6.42,-5.58,48.08,-0.12,-0.3,1.09,-6.23,-8.5,-168.06,-0.27
8,-6.54,-5.75,48.8,-0.12,-0.3,1.09,-6.23,-8.5,-168.06,-0.27
9,-6.54,-5.75,48.8,-0.86,1.29,0.54,-6.38,-7.8,-168.06,-0.27
10,-6.54,-5.75,48.8,-0.86,1.29,0.54,-6.38,-7.8,-167.98,-0.05
11,-7.66,-5.03,48.33,0.04,1.29,0.54,-6.38,-7.8,-167.98,-0.05
12,-7.66,-5.03,48.33,0.04,1.62,0.95,-6.01,-8.7,-167.98,-0.05
13,-7.66,-5.03,48.33,0.04,1.62,0.95,-6.01,-8.7,-167.87,0.29
14,-5.67,-5.77,49.15,-0.47,1.62,0.95,-6.01,-8.7,-167.87,0.29
15,-5.67,-5.77,49.15,-0.47,1.07,0.75,-6.52,-6.53,-167.87,0.29
16,-6.67,-5.77,49.15,-0.47,1.07,0.75,-6.52,-6.53,-167.77,-0.91
17,-6.67,-5.07,48.48,-0.53,0.85,0.75,-6.52,-6.53,-167.77,-0.91
18,-6.67,-5.07,48.48,-0.53,0.85,1.33,-5.69,-8.12,-167.58,-0.91
19,-5.48,-5.07,48.48,-0.53,0.85,1.33,-5.69,-8.12,-167.58,-0.32
20,-5.48,-4.38,48.44,1.5,2.31,2.37,-5.69,-8.12,-167.58,-0.32
21,-5.48,-4.38,48.44,1.5,2.31,2.37,-4.47,-5.86,-167.28,-0.05
22,-4.55,-9.63,48.44,1.5,2.31,2.37,-4.47,-5.86,-167.28,-0.05
23,-4.55,-9.63,61.46,6.92,8.99,5.46,-4.47,-5.86,-167.28,-0.05
24,-4.55,-9.63,61.46,6.92,8.99,5.46,-7.48,-3.7,-166.63,-0.05

0,-4.22,-1.43,48.29,1.91,-1.73,0.29,0.5,-0.93,-155.16,-1.0
1,-4.22,-1.43,48.29,1.91,-1.73,-0.67,-1.64,-4.68,-155.24,-0.58
2,-3.75,-2.29,50.49,1.91,-1.73,-0.67,-1.64,-4.68,-155.24,-0.58
3,-3.75,-2.29,50.49,4.11,0.31,-0.82,-2.46,-4.68,-155.24,-0.58
4,-3.75,-2.29,50.49,4.11,0.31,-0.82,-2.46,-4.08,-155.34,-0.23
5,-3.44,-2.91,49.46,3.13,0.31,-0.82,-2.46,-4.08,-155.34,-0.23
6,-3.44,-2.91,49.46,3.13,3.36,0.35,-3.06,-4.08,-155.34,-0.23
7,-3.44,-2.91,49.46,3.13,3.36,0.35,-3.06,-4.5,-155.4,0.11
8,-5.09,-2.0,48.72,3.13,3.36,0.35,-3.06,-4.5,-155.4,0.11
9,-5.09,-2.0,48.72,1.94,1.22,0.5,-2.82,-4.5,-155.4,0.11
10,-5.09,-2.0,48.72,1.94,1.22,0.5,-2.82,-5.23,-155.22,0.45
11,-3.32,-3.33,49.73,1.6,1.22,0.5,-2.82,-5.23,-155.22,0.45
12,-3.32,-3.33,49.73,1.6,1.57,1.25,-3.68,-4.97,-155.22,0.45
13,-3.35,-3.12,49.73,1.6,1.57,1.25,-3.68,-4.97,-155.16,-0.07
14,-3.35,-3.12,49.58,0.39,0.76,0.33,-3.68,-4.97,-155.16,-0.07
15,-3.35,-3.12,49.58,0.39,0.76,0.33,-3.55,-4.12,-155.07,-0.28
16,-3.78,-2.41,48.19,0.39,0.76,0.33,-3.55,-4.12,-155.07,-0.28
17,-3.78,-2.41,48.19,0.74,-0.3,0.88,-2.73,-5.72,-155.07,-0.28
18,-3.78,-2.41,48.19,0.74,-0.3,0.88,-2.73,-5.72,-154.98,-0.12
19,-2.62,0.21,48.57,4.78,-0.3,0.88,-2.73,-5.72,-154.98,-0.12
20,-2.62,0.21,48.57,4.78,8.79,2.47,0.46,-2.46,-154.98,-0.12
21,-2.76,0.21,48.57,4.78,8.79,2.47,0.46,-2.46,-154.75,-0.42
22,-2.76,-29.3,99.99,9.48,2.84,2.47,0.46,-2.46,-154.75,-0.42
23,-2.76,-29.3,99.99,9.48,2.84,-2.46,-13.83,1.2,-154.47,-0.42
24,-13.72,-45.99,99.99,9.48,2.84,-2.46,-13.83,1.2,-154.47,8.03

0,1.06,-1.88,53.27,4.97,2.36,-6.47,2.35,37.23,-155.95,-8.08
1,1.06,-1.88,53.27,4.97,2.36,0.68,-1.28,-1.78,-155.87,-8.08
2,3.17,-3.03,53.27,4.97,2.36,0.68,-1.28,-1.78,-155.87,-0.29
3,3.17,-3.03,51.67,2.35,2.74,-3.27,-1.28,-1.78,-155.87,-0.29
4,3.17,-3.03,51.67,2.35,2.74,-3.27,-3.41,3.75,-156.25,0.05
5,1.96,-3.83,49.29,2.35,2.74,-3.27,-3.41,3.75,-156.25,0.05
6,1.96,-3.83,49.29,-0.59,0.43,-1.83,-3.41,3.75,-156.25,0.05
7,1.96,-3.83,49.29,-0.59,0.43,-1.83,-4.26,1.83,-156.6,-0.74
8,-1.49,-3.11,49.43,-0.21,0.43,-1.83,-4.26,1.83,-156.6,-0.74
9,-1.49,-3.11,49.43,-0.21,1.12,-1.38,-3.44,-0.72,-156.6,-0.74
10,0.96,-3.11,49.43,-0.21,1.12,-1.38,-3.44,-0.72,-156.77,1.03
11,0.96,-3.7,50.31,-1.05,0.56,-1.38,-3.44,-0.72,-156.77,1.03
12,0.96,-3.7,50.31,-1.05,0.56,-1.19,-4.0,1.67,-157.1,1.03
13,0.59,-3.11,50.31,-1.05,0.56,-1.19,-4.0,1.67,-157.1,0.05
14,0.59,-3.11,49.34,-0.02,-0.38,-0.67,-4.0,1.67,-157.1,0.05
15,0.59,-3.11,49.34,-0.02,-0.38,-0.67,-3.53,-0.67,-157.24,-0.09
16,0.43,-3.4,49.34,-0.02,-0.38,-0.67,-3.53,-0.67,-157.24,-0.09
17,0.43,-3.4,50.25,2.61,2.06,-0.78,-3.53,-0.67,-157.24,-0.09
18,0.43,-3.4,50.25,2.61,2.06,-0.78,-3.89,-0.54,-157.36,-0.09
19,-0.21,-3.28,49.85,2.61,2.06,-0.78,-3.89,-0.54,-157.36,0.52
20,-0.21,-3.28,49.85,4.92,3.19,-1.36,-3.87,-0.54,-157.36,0.52
21,-0.21,-3.28,49.85,4.92,3.19,-1.36,-3.87,0.01,-157.52,0.3
22,0.03,-0.04,49.33,8.82,3.19,-1.36,-3.87,0.01,-157.52,0.3
23,0.03,-0.04,49.33,8.82,7.89,1.6,0.22,1.0,-157.52,0.3
24,5.13,-0.04,49.33,8.82,7.89,1.6,0.22,1.0,-157.46,0.22

0,-0.65,4.13,41.6,-2.4,1.67,0.88,5.5,1.22,-163.8,0.22
1,2.7,4.13,41.6,-2.4,1.67,0.88,5.5,1.22,-163.69,0.92
2,2.7,2.73,47.86,3.29,0.42,0.88,5.5,1.22,-163.69,0.92
3,2.7,2.73,47.86,3.29,0.42,1.43,3.42,2.11,-163.69,0.92
4,1.21,1.45,47.86,3.29,0.42,1.43,3.42,2.11,-163.57,0.4
5,1.21,1.45,50.43,6.83,4.23,1.43,3.42,2.11,-163.57,0.4
6,1.21,1.45,50.43,6.83,4.23,2.07,1.88,2.7,-163.24,0.4
7,3.86,1.9,50.43,6.83,4.23,2.07,1.88,2.7,-163.24,0.97
8,3.86,1.9,49.49,1.31,-1.06,2.47,1.88,2.7,-163.24,0.97
9,3.86,1.9,49.49,1.31,-1.06,2.47,2.31,4.08,-163.0,0.18
10,2.53,1.79,49.84,1.31,-1.06,2.47,2.31,4.08,-163.0,0.18
11,2.53,1.79,49.84,1.38,1.26,0.8,1.65,4.08,-163.0,0.18
12,2.53,1.79,49.84,1.38,1.26,0.8,1.65,3.49,-162.65,-0.21
13,3.2,0.84,48.65,1.38,1.26,0.8,1.65,3.49,-162.65,-0.21
14,3.2,0.84,48.65,2.46,2.13,2.41,1.31,3.49,-162.65,-0.21
15,3.2,0.84,48.65,2.46,2.13,2.41,1.31,1.83,-162.39,0.08
16,0.91,1.01,49.9,3.41,2.13,2.41,1.31,1.83,-162.39,0.08
17,0.91,1.01,49.9,3.41,3.6,0.57,0.48,2.34,-162.39,0.08
18,3.45,1.01,49.9,3.41,3.6,0.57,0.48,2.34,-162.11,0.03
19,3.45,-0.32,49.45,1.13,3.6,0.57,0.48,2.34,-162.11,0.03
20,3.45,-0.32,49.45,1.13,1.06,1.62,-0.48,3.58,-162.11,0.03
21,3.39,-0.32,49.45,1.13,1.06,1.62,-0.48,3.58,-161.98,0.05
22,3.39,-0.22,49.48,2.12,1.93,1.62,-0.48,3.58,-161.98,0.05
23,3.39,-0.22,49.48,2.12,1.93,0.1,-0.08,5.34,-161.82,0.05
24,0.09,-8.04,49.48,2.12,1.93,0.1,-0.08,5.34,-161.82,0.09

0,-1.38,-2.48,49.87,2.71,0.87,1.11,-1.35,-1.87,-148.82,0.74
1,-1.38,-2.48,49.87,2.71,0.87,0.78,-2.5,-1.38,-148.68,0.74
2,-2.0,-1.7,49.87,2.71,0.87,0.78,-2.5,-1.38,-148.68,0.04
3,-2.0,-1.7,49.6,1.0,1.06,0.68,-2.5,-1.38,-148.68,0.04
4,-2.0,-1.7,49.6,1.0,1.06,0.68,-2.21,-1.76,-148.54,0.04
5,-1.34,-2.59,49.6,1.0,1.06,0.68,-2.21,-1.76,-148.54,-0.27
6,-1.34,-2.59,50.25,1.96,2.24,0.29,-2.21,-1.76,-148.54,-0.27
7,-1.34,-2.59,50.25,1.96,2.24,0.29,-2.97,-1.31,-148.41,-0.12
8,-1.74,-2.66,49.91,1.96,2.24,0.29,-2.97,-1.31,-148.41,-0.12
9,-1.74,-2.66,49.91,1.61,0.27,1.29,-3.16,-1.31,-148.41,-0.12
10,-1.14,-2.66,49.91,1.61,0.27,1.29,-3.16,-2.36,-148.27,0.4
11,-1.14,-3.73,50.26,1.61,0.27,1.29,-3.16,-2.36,-148.27,0.4
12,-1.14,-3.73,50.26,0.96,1.03,0.73,-4.07,-2.36,-148.27,0.4
13,-1.77,-3.73,50.26,0.96,1.03,0.73,-4.07,-0.26,-148.1,-0.95
14,-1.77,-3.02,49.51,0.13,1.03,0.73,-4.07,-0.26,-148.1,-0.95
15,-1.77,-3.02,49.51,0.13,1.24,0.67,-3.44,-2.27,-148.1,-0.95
16,-0.6,-3.02,49.51,0.13,1.24,0.67,-3.44,-2.27,-147.94,-0.29
17,-0.6,-3.14,49.38,-0.05,1.58,0.67,-3.44,-2.27,-147.94,-0.29
18,-0.6,-3.14,49.38,-0.05,1.58,1.45,-3.5,-0.75,-147.83,-0.29
19,4.61,-10.75,49.38,-0.05,1.58,1.45,-3.5,-0.75,-147.83,0.91
20,4.61,-10.75,54.83,5.5,1.01,1.45,-3.5,-0.75,-147.83,0.91
21,4.61,-10.75,54.83,5.5,1.01,2.61,-8.55,5.63,-147.4,0.91
22,-0.4,-41.06,99.99,5.5,1.01,2.61,-8.55,5.63,-147.4,-5.32
23,-0.4,-41.06,99.99,-13.01,-5.3,-3.23,-20.31,5.63,-147.4,-5.32
24,-30.05,-41.06,99.99,-13.01,-5.3,-3.23,-20.31,-1.34,-147.3,-0.01

0,-6.05,-2.46,49.14,9.79,5.74,2.08,-1.16,-11.58,-126.1,1.55
1,-6.05,-2.46,49.14,2.87,1.71,2.06,-2.86,-11.58,-126.1,1.55
2,-9.3,-2.46,49.14,2.87,1.71,2.06,-2.86,-9.03,-126.04,-0.04
3,-9.3,-2.03,48.89,1.43,1.07,2.06,-2.86,-9.03,-126.04,-0.04
4,-9.3,-2.03,48.89,1.43,1.07,-0.12,-2.51,-10.71,-125.81,-0.04
5,-8.84,-2.52,48.89,1.43,1.07,-0.12,-2.51,-10.71,-125.81,-0.06
6,-8.84,-2.52,48.89,0.66,1.88,-0.65,-2.51,-10.71,-125.81,-0.06
7,-8.84,-2.52,48.89,0.66,1.88,-0.65,-2.84,-8.87,-125.88,-0.25
8,-9.84,-2.52,48.89,0.66,1.88,-0.65,-2.84,-8.87,-125.88,-0.25
9,-9.84,-2.02,48.65,0.76,1.17,-0.65,-2.84,-8.87,-125.88,-0.25
10,-9.84,-2.02,48.65,0.76,1.17,-0.04,-2.39,-11.19,-125.9,-0.25
11,-9.05,-2.59,48.65,0.76,1.17,-0.04,-2.39,-11.19,-125.9,0.5
12,-9.05,-2.59,49.26,0.74,0.62,-0.42,-2.39,-11.19,-125.9,0.5
13,-9.05,-2.59,49.26,0.74,0.62,-0.42,-2.82,-11.52,-126.02,0.63
14,-8.7,-1.99,48.3,0.01,0.62,-0.42,-2.82,-11.52,-126.02,0.63
15,-8.7,-1.99,48.3,0.01,2.44,-1.16,-2.68,-9.87,-126.02,0.63
16,-9.6,-1.85,48.3,0.01,2.44,-1.16,-2.68,-9.87,-126.14,-0.32
17,-9.6,-1.85,47.85,0.64,2.97,-1.16,-2.68,-9.87,-126.14,-0.32
18,-9.6,-1.85,47.85,0.64,2.97,-1.14,-1.94,-11.41,-126.27,-0.32
19,-5.95,-1.16,48.06,0.64,2.97,-1.14,-1.94,-11.41,-126.27,2.01
20,-5.95,-1.16,48.06,0.33,3.98,-1.24,-1.94,-11.41,-126.27,2.01
21,-5.95,-1.16,48.06,0.33,3.98,-1.24,-1.45,-8.09,-126.61,0.23
22,-0.91,-5.11,65.13,0.33,3.98,-1.24,-1.45,-8.09,-126.61,0.23
23,-0.91,-5.11,65.13,6.07,3.14,6.26,-5.73,-8.09,-126.61,0.23
24,0.38,-5.11,65.13,6.07,3.14,6.26,-5.73,-2.72,-126.19,-0.03

0,-10.72,-2.41,50.21,3.96,-3.61,1.24,-3.03,-10.27,-108.71,-0.12
1,-10.72,-2.41,50.21,3.96,-1.04,0.01,-2.81,-11.99,-108.71,-0.12
2,-7.91,-2.41,50.21,3.96,-1.04,0.01,-2.81,-11.99,-108.63,-0.04
3,-7.91,-2.57,48.61,1.72,1.9,0.01,-2.81,-11.99,-108.63,-0.04
4,-7.91,-2.57,48.61,1.72,1.9,-0.25,-3.05,-11.0,-108.71,-0.04
5,-9.27,-2.57,48.61,1.72,1.9,-0.25,-3.05,-11.0,-108.71,0.19
6,-9.27,-3.07,49.28,1.94,0.63,-0.25,-3.05,-11.0,-108.71,0.19
7,-9.27,-3.07,49.28,1.94,0.63,-1.4,-3.58,-10.51,-108.89,0.19
8,-9.36,-3.01,49.28,1.94,0.63,-1.4,-3.58,-10.51,-108.89,0.15
9,-9.36,-3.01,48.45,1.87,1.88,0.6,-3.58,-10.51,-108.89,0.15
10,-9.36,-3.01,48.45,1.87,1.88,0.6,-3.61,-11.08,-108.95,-0.13
11,-9.22,-3.69,48.72,1.87,1.88,0.6,-3.61,-11.08,-108.95,-0.13
12,-9.22,-3.69,48.72,1.32,2.87,0.73,-4.29,-11.08,-108.95,-0.13
13,-9.56,-3.69,48.72,1.32,2.87,0.73,-4.29,-10.24,-108.82,-0.17
14,-9.56,-3.91,49.15,0.98,2.87,0.73,-4.29,-10.24,-108.82,-0.17
15,-9.56,-3.91,49.15,0.98,1.67,0.23,-4.37,-11.11,-108.82,-0.17
16,-8.19,-3.91,49.15,0.98,1.67,0.23,-4.37,-11.11,-108.73,-0.32
