
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
13,12.47,5.38,47.48,4.86,5.59,-1.55,6.67,16.47,-164.23,0.2
14,12.47,5.38,47.84,5.11,3.13,-1.55,6.67,16.47,-164.23,0.2
15,12.47,5.38,47.84,5.11,3.13,0.37,6.67,15.54,-164.26,0.2
16,13.82,4.63,47.84,5.11,3.13,0.37,6.67,15.54,-164.26,0.05
17,13.82,4.63,45.96,2.46,0.67,-0.63,6.67,15.54,-164.26,0.05
18,13.82,4.63,45.96,2.46,0.67,-0.63,5.63,16.2,-164.36,0.05
19,17.45,4.57,45.83,2.46,0.67,-0.63,5.63,16.2,-164.36,-0.4
20,17.45,4.57,45.83,5.87,3.45,-1.59,5.83,16.2,-164.36,-0.4
21,17.45,4.57,45.83,5.87,3.45,-1.59,5.83,22.25,-164.61,1.55
22,33.6,-5.85,48.51,5.87,3.45,-1.59,5.83,22.25,-164.61,1.55
23,33.6,-5.85,48.51,14.16,14.25,2.35,-8.82,22.25,-164.61,1.55
24,33.6,-5.85,48.51,14.16,14.25,2.35,-8.82,36.97,-164.42,0.26

0,21.24,8.45,45.48,-0.58,0.31,-2.16,9.57,20.84,164.74,-1.39
1,21.24,8.45,45.48,-0.58,0.31,-3.26,11.06,20.39,164.11,-1.39
2,18.43,7.02,45.48,-0.58,0.31,-3.26,11.06,20.39,164.11,-2.86
3,18.43,7.02,44.18,1.05,1.25,-5.73,11.06,20.39,164.11,-2.86
4,18.43,7.02,44.18,1.05,1.25,-5.73,9.41,23.77,163.27,0.23
5,17.64,6.99,44.18,1.05,1.25,-5.73,9.41,23.77,163.27,0.23
6,17.64,6.99,45.69,3.6,1.64,-8.47,9.41,23.77,163.27,0.23
7,17.64,6.99,45.69,3.6,1.64,-8.47,8.16,22.57,161.95,0.26
8,19.12,5.2,45.46,3.6,1.64,-8.47,8.16,22.57,161.95,0.26
9,19.12,5.2,45.46,3.84,-0.07,-7.86,6.63,22.45,161.95,0.26
10,19.12,5.2,45.46,3.84,-0.07,-7.86,6.63,22.45,161.0,0.15
11,23.46,2.04,48.04,5.04,-0.07,-7.86,6.63,22.45,161.0,0.15
12,23.46,2.04,48.04,5.04,2.3,-6.04,2.8,25.46,161.0,0.15
13,15.31,2.04,48.04,5.04,2.3,-6.04,2.8,25.46,159.82,-1.01
14,15.31,3.96,48.39,2.56,1.74,-6.04,2.8,25.46,159.82,-1.01
15,15.31,3.96,48.39,2.56,1.74,-2.84,4.42,21.45,159.82,-1.01
16,18.32,3.96,48.39,2.56,1.74,-2.84,4.42,21.45,159.43,0.32
17,18.32,3.09,46.27,0.19,0.24,-2.84,4.42,21.45,159.43,0.32
18,18.32,3.09,46.27,0.19,0.24,-1.16,3.58,21.76,159.03,0.32
19,28.44,3.09,46.27,0.19,0.24,-1.16,3.58,21.76,159.03,0.14
20,28.44,1.68,45.58,2.25,4.54,-4.41,3.58,21.76,159.03,0.14
21,28.44,1.68,45.58,2.25,4.54,-4.41,2.71,33.42,158.43,2.34
22,40.05,-10.18,47.03,2.25,4.54,-4.41,2.71,33.42,158.43,2.34
23,40.05,-10.18,47.03,7.2,11.35,8.0,-15.75,33.42,158.43,2.34
24,40.05,-10.18,47.03,7.2,11.35,8.0,-15.75,44.98,158.99,2.34

0,22.4,7.17,43.95,-9.51,-5.64,-17.52,7.96,28.13,92.64,0.18
1,22.4,7.17,43.95,-9.51,-5.64,-17.52,8.13,28.85,88.96,0.18
2,20.07,9.46,43.95,-9.51,-5.64,-17.52,8.13,28.85,88.96,1.36
3,20.07,9.46,46.04,2.32,3.45,-5.48,8.13,28.85,88.96,1.36
4,20.07,9.46,46.04,2.32,3.45,-5.48,11.18,25.07,87.49,0.6
5,20.68,8.65,45.9,2.32,3.45,-5.48,11.18,25.07,87.49,0.6
6,20.68,8.65,45.9,-0.49,4.49,-8.93,10.83,25.07,87.49,0.6
7,19.73,8.65,45.9,-0.49,4.49,-8.93,10.83,27.16,86.15,0.12
8,19.73,9.28,45.63,1.14,-0.93,-8.93,10.83,27.16,86.15,0.12
9,19.73,9.28,45.63,1.14,-0.93,-3.16,11.17,20.57,85.34,0.12
10,24.85,8.7,45.63,1.14,-0.93,-3.16,11.17,20.57,85.34,0.26
11,24.85,8.7,42.04,-4.96,3.04,-6.62,11.17,20.57,85.34,0.26
12,24.85,8.7,42.04,-4.96,3.04,-6.62,11.6,28.96,84.42,0.26
13,19.73,8.19,42.04,-4.96,3.04,-6.62,11.6,28.96,84.42,-1.33
14,19.73,8.19,44.73,2.99,3.82,-7.23,11.6,28.96,84.42,-1.33
15,19.73,8.19,44.73,2.99,3.82,-7.23,10.72,25.58,83.31,1.78
16,21.21,8.32,41.82,2.99,3.82,-7.23,10.72,25.58,83.31,1.78
17,21.21,8.32,41.82,0.25,-6.14,-10.45,10.69,23.46,83.31,1.78
18,21.21,8.32,41.82,0.25,-6.14,-10.45,10.69,23.46,81.55,-1.25
19,21.09,9.35,42.37,2.47,-6.14,-10.45,10.69,23.46,81.55,-1.25
20,21.09,9.35,42.37,2.47,-6.29,-13.9,11.42,26.73,81.55,-1.25
21,32.37,9.35,42.37,2.47,-6.29,-13.9,11.42,26.73,79.54,0.23
22,32.37,0.49,45.7,8.97,3.02,-13.9,11.42,26.73,79.54,0.23
23,32.37,0.49,45.7,8.97,3.02,-13.63,-0.61,37.23,76.88,0.23
24,54.12,-28.54,45.7,8.97,3.02,-13.63,-0.61,37.23,76.88,2.47

0,15.29,8.87,46.93,12.01,3.68,-6.56,14.46,19.82,31.53,0.07
1,15.29,8.87,46.93,12.01,3.68,-6.56,11.36,13.27,30.14,0.25
2,20.8,11.13,49.79,12.01,3.68,-6.56,11.36,13.27,30.14,0.25
3,20.8,11.13,49.79,6.52,2.98,-7.34,12.76,13.27,30.14,0.25
4,20.8,11.13,49.79,6.52,2.98,-7.34,12.76,21.16,28.93,-3.02
5,16.53,11.76,43.84,6.52,2.98,-7.34,12.76,21.16,28.93,-3.02
6,16.53,11.76,43.84,11.1,3.37,-3.23,13.89,21.16,28.93,-3.02
7,16.53,11.76,43.84,11.1,3.37,-3.23,13.89,22.94,28.22,1.41
8,21.9,5.28,47.79,8.29,3.37,-3.23,13.89,22.94,28.22,1.41
9,21.9,5.28,47.79,8.29,0.68,-1.09,6.53,23.07,27.86,1.41
10,17.22,5.28,47.79,8.29,0.68,-1.09,6.53,23.07,27.86,-3.21
11,17.22,6.32,42.83,3.84,0.68,-1.09,6.53,23.07,27.86,-3.21
12,17.22,6.32,42.83,3.84,3.23,3.88,8.22,21.58,27.86,-3.21
13,15.39,8.15,42.83,3.84,3.23,3.88,8.22,21.58,28.57,1.15
14,15.39,8.15,47.51,0.71,-0.37,5.55,8.22,21.58,28.57,1.15
15,15.39,8.15,47.51,0.71,-0.37,5.55,9.58,16.55,29.43,1.15
16,16.21,8.89,47.51,0.71,-0.37,5.55,9.58,16.55,29.43,1.19
17,16.21,8.89,46.37,4.6,-0.34,0.17,9.58,16.55,29.43,1.19
18,16.21,8.89,46.37,4.6,-0.34,0.17,10.7,19.71,29.47,0.22
19,15.72,8.31,46.27,0.07,-0.34,0.17,10.7,19.71,29.47,0.22
20,15.72,8.31,46.27,0.07,-2.0,-3.99,9.65,20.37,29.29,0.22
21,15.72,8.31,46.27,0.07,-2.0,-3.99,9.65,20.37,29.29,0.26
22,26.93,-1.24,50.49,7.71,-2.0,-3.99,9.65,20.37,29.29,0.26
23,26.93,-1.24,50.49,7.71,5.52,-3.84,0.7,31.0,29.29,0.26
24,98.48,-1.24,50.49,7.71,5.52,-3.84,0.7,31.0,28.66,4.15

0,16.95,9.37,43.75,32.75,6.74,-23.57,17.78,20.08,-18.11,-0.72
1,16.95,9.37,43.75,32.75,6.74,-23.57,11.25,30.59,-20.88,0.1
2,23.01,7.49,47.42,32.75,6.74,-23.57,11.25,30.59,-20.88,0.1
3,23.01,7.49,47.42,21.44,4.17,12.75,9.57,30.59,-20.88,0.1
4,23.01,7.49,47.42,21.44,4.17,12.75,9.57,16.21,-20.87,0.18
5,17.43,5.57,49.86,21.44,4.17,12.75,9.57,16.21,-20.87,0.18
6,17.43,5.57,49.86,1.1,-4.93,-2.17,6.5,16.21,-20.87,0.18
7,17.43,5.57,49.86,1.1,-4.93,-2.17,6.5,19.44,-21.03,-0.53
8,17.87,7.1,46.94,-1.03,-4.93,-2.17,6.5,19.44,-21.03,-0.53
9,17.87,7.1,46.94,-1.03,1.39,-14.67,8.94,22.21,-21.03,-0.53
10,18.99,7.1,46.94,-1.03,1.39,-14.67,8.94,22.21,-23.05,2.23
11,18.99,4.82,46.95,2.05,0.04,-14.67,8.94,22.21,-23.05,2.23
12,18.99,4.82,46.95,2.05,0.04,-3.33,6.53,19.79,-24.06,2.23
13,15.96,4.82,46.95,2.05,0.04,-3.33,6.53,19.79,-24.06,0.21
14,15.96,6.35,46.77,5.46,-1.64,-3.33,6.53,19.79,-24.06,0.21
15,15.96,6.35,46.77,5.46,-1.64,-8.7,6.88,21.67,-25.42,0.21
16,16.59,4.42,46.77,5.46,-1.64,-8.7,6.88,21.67,-25.42,0.11
17,16.59,4.42,47.25,4.47,-1.9,-1.62,6.88,21.67,-25.42,0.11
18,16.59,4.42,47.25,4.47,-1.9,-1.62,5.16,19.91,-25.92,0.55
19,18.09,3.86,47.31,4.47,-1.9,-1.62,5.16,19.91,-25.92,0.55
20,18.09,3.86,47.31,0.67,-1.17,1.8,5.16,19.91,-25.92,0.55
21,18.09,3.86,47.31,0.67,-1.17,1.8,4.78,20.49,-25.91,0.21
22,15.99,5.39,47.64,-0.74,-1.17,1.8,4.78,20.49,-25.91,0.21
23,15.99,5.39,47.64,-0.74,0.16,-0.54,6.0,20.16,-25.91,0.21
24,21.01,5.39,47.64,-0.74,0.16,-0.54,6.0,20.16,-25.73,0.16

0,14.47,13.83,47.41,4.19,-3.86,-11.75,15.09,13.77,-61.69,1.7
1,14.47,13.83,47.41,4.19,1.02,-5.25,16.46,14.02,-61.69,1.7
2,10.53,14.28,47.41,4.19,1.02,-5.25,16.46,14.02,-62.93,-1.94
3,10.53,14.28,48.14,-1.7,0.33,-4.73,16.46,14.02,-62.93,-1.94
4,10.53,14.28,48.14,-1.7,0.33,-4.73,17.29,13.64,-63.48,-1.94
5,12.14,13.57,48.14,-1.7,0.33,-4.73,17.29,13.64,-63.48,0.16
6,12.14,13.57,45.41,2.77,1.32,-4.73,17.29,13.64,-63.48,0.16
7,12.14,13.57,45.41,2.77,1.32,-0.75,17.15,11.1,-63.96,-1.75
8,11.76,13.94,44.12,-1.28,1.32,-0.75,17.15,11.1,-63.96,-1.75
9,11.76,13.94,44.12,-1.28,1.36,-3.19,17.61,14.19,-63.96,-1.75
10,11.76,13.94,44.12,-1.28,1.36,-3.19,17.61,14.19,-64.28,0.16
11,9.01,14.44,45.27,1.33,0.3,-3.19,17.61,14.19,-64.28,0.16
12,9.01,14.44,45.27,1.33,0.3,-4.01,17.81,13.59,-64.28,0.16
13,10.1,14.44,45.27,1.33,0.3,-4.01,17.81,13.59,-64.85,0.12
14,10.1,13.46,46.16,5.5,2.56,-4.01,17.81,13.59,-64.85,0.12
15,10.1,13.46,46.16,5.5,2.56,-4.47,16.38,13.5,-65.61,0.12
16,13.25,11.9,46.16,5.5,2.56,-4.47,16.38,13.5,-65.61,0.16
17,13.25,11.9,45.15,1.69,0.33,-4.47,14.9,13.5,-65.61,0.16
18,13.25,11.9,45.15,1.69,0.33,-4.4,14.9,16.17,-66.27,0.09
19,14.71,12.32,47.0,1.69,0.33,-4.4,14.9,16.17,-66.27,0.09
20,14.71,12.32,47.0,8.4,6.0,-3.23,14.85,16.17,-66.27,0.09
21,14.71,12.32,47.0,8.4,6.0,-3.23,14.85,18.79,-66.87,1.78
22,23.32,6.5,49.15,10.57,6.0,-3.23,14.85,18.79,-66.87,1.78
23,23.32,6.5,49.15,10.57,9.32,-1.31,6.03,27.13,-66.87,1.78
24,48.85,6.5,49.15,10.57,9.32,-1.31,6.03,27.13,-67.22,0.76

0,19.24,15.76,41.82,0.48,-2.66,-14.14,20.68,21.95,-104.59,3.02
1,19.24,15.76,41.82,0.48,-2.66,-14.14,20.49,22.78,-107.17,0.79
2,19.38,15.31,41.82,0.48,-2.66,-14.14,20.49,22.78,-107.17,0.79
3,19.38,15.31,43.36,2.77,0.13,-8.69,19.25,22.78,-107.17,0.79
4,19.38,15.31,43.36,2.77,0.13,-8.69,19.25,24.25,-108.8,0.19
5,16.78,15.68,43.42,-4.4,0.13,-8.69,19.25,24.25,-108.8,0.19
6,16.78,15.68,43.42,-4.4,-2.53,-3.77,20.32,24.25,-108.8,0.19
7,18.55,15.68,43.42,-4.4,-2.53,-3.77,20.32,18.02,-109.55,0.28
8,18.55,14.99,41.97,2.07,3.44,-3.77,20.32,18.02,-109.55,0.28
9,18.55,14.99,41.97,2.07,3.44,-7.61,19.81,23.61,-109.55,0.28
10,10.21,14.99,41.97,2.07,3.44,-7.61,19.81,23.61,-110.59,-0.25
11,10.21,15.16,39.7,6.65,4.77,-7.61,19.81,23.61,-110.59,-0.25
12,10.21,15.16,39.7,6.65,4.77,-22.92,20.12,24.55,-112.91,-0.25
13,24.69,13.55,39.7,6.65,4.77,-22.92,20.12,24.55,-112.91,0.13
14,24.69,13.55,39.36,16.26,11.28,-15.48,20.12,24.55,-112.91,0.13
15,24.69,13.55,39.36,16.26,11.28,-15.48,15.22,28.86,-116.0,0.0
16,26.72,5.28,43.66,16.26,11.28,-15.48,15.22,28.86,-116.0,0.0
17,26.72,5.28,43.66,16.07,9.96,-5.76,15.22,28.86,-116.0,0.0
18,26.72,5.28,43.66,16.07,9.96,-5.76,8.06,27.62,-116.98,-4.2
19,29.24,1.91,49.06,10.35,9.96,-5.76,8.06,27.62,-116.98,-4.2
20,29.24,1.91,49.06,10.35,6.81,-5.18,3.35,32.23,-116.98,-4.2
21,29.24,1.91,49.06,10.35,6.81,-5.18,3.35,32.23,-117.65,1.48
22,43.01,-6.11,45.98,2.97,6.81,-5.18,3.35,32.23,-117.65,1.48
23,43.01,-6.11,45.98,2.97,1.84,13.7,-9.58,46.95,-117.65,1.48
24,99.99,-6.11,45.98,2.97,1.84,13.7,-9.58,46.95,-116.79,0.05

0,15.4,15.37,46.79,6.69,11.77,-26.46,22.39,18.58,-157.25,0.16
1,15.4,15.37,46.79,6.69,4.92,-17.55,18.99,21.2,-157.25,0.16
2,18.75,15.37,46.79,6.69,4.92,-17.55,18.99,21.2,-160.79,1.61
3,18.75,16.61,43.18,7.64,3.11,-16.19,18.99,21.2,-160.79,1.61
4,18.75,16.61,43.18,7.64,3.11,-16.19,20.66,15.41,-163.54,1.61
5,13.92,14.79,47.7,7.64,3.11,-16.19,20.66,15.41,-163.54,-2.17
6,13.92,14.79,47.7,11.76,4.03,-6.22,20.66,15.41,-163.54,-2.17
7,13.92,14.79,47.7,11.76,4.03,-6.22,17.87,14.95,-164.96,0.28
8,13.69,13.14,46.51,11.76,4.03,-6.22,17.87,14.95,-164.96,0.28
9,13.69,13.14,46.51,7.95,6.33,-6.16,15.61,14.95,-164.96,0.28
10,13.69,13.14,46.51,7.95,6.33,-6.16,15.61,16.52,-165.9,0.29
11,15.12,11.87,47.09,8.29,6.33,-6.16,15.61,16.52,-165.9,0.29
12,15.12,11.87,47.09,8.29,6.46,-6.11,14.35,16.38,-165.9,0.29
13,13.38,11.87,47.09,8.29,6.46,-6.11,14.35,16.38,-166.76,-1.7
14,13.38,10.66,45.74,6.16,6.46,-6.11,14.35,16.38,-166.76,-1.7
15,13.38,10.66,45.74,6.16,5.05,-7.78,13.42,18.0,-166.76,-1.7
16,12.8,10.66,45.74,6.16,5.05,-7.78,13.42,18.0,-167.88,1.52
17,12.8,7.88,46.41,10.71,5.27,-7.78,13.42,18.0,-167.88,1.52
18,12.8,7.88,46.41,10.71,5.27,-8.92,10.06,18.5,-169.49,1.52
19,16.87,7.53,46.41,10.71,5.27,-8.92,10.06,18.5,-169.49,0.56
20,16.87,7.53,44.26,12.05,2.58,-11.54,10.06,18.5,-169.49,0.56
21,16.87,7.53,44.26,12.05,2.58,-11.54,8.55,25.08,-171.21,2.28
22,31.27,-3.37,48.54,12.05,2.58,-11.54,8.55,25.08,-171.21,2.28
23,31.27,-3.37,48.54,13.6,8.9,-8.47,-4.39,25.08,-171.21,2.28
24,48.29,-3.37,48.54,13.6,8.9,-8.47,-4.39,36.76,-172.83,2.12

0,15.39,7.49,45.26,-0.67,-6.88,-29.74,9.35,19.33,157.75,-1.77
1,15.39,7.49,45.26,-0.67,-6.88,-29.74,9.35,17.59,152.63,0.3
2,17.85,7.86,47.65,-0.67,-6.88,-29.74,9.35,17.59,152.63,0.3
3,17.85,7.86,47.65,3.67,1.29,-20.68,10.01,17.59,152.63,0.3
4,17.85,7.86,47.65,3.67,1.29,-20.68,10.01,21.31,148.4,0.23
5,24.95,10.11,46.79,-7.31,1.29,-20.68,10.01,21.31,148.4,0.23
6,24.95,10.11,46.79,-7.31,19.63,-12.1,11.84,20.27,148.4,0.23
7,18.21,10.11,46.79,-7.31,19.63,-12.1,11.84,20.27,145.93,0.31
8,18.21,9.99,46.86,2.25,3.28,-12.1,11.84,20.27,145.93,0.31
9,18.21,9.99,46.86,2.25,3.28,-8.23,11.96,21.14,144.75,0.31
10,18.2,9.99,46.86,2.25,3.28,-8.23,11.96,21.14,144.75,-0.39
11,18.2,10.44,44.64,2.88,1.62,-7.97,11.96,21.14,144.75,-0.39
12,18.2,10.44,44.64,2.88,1.62,-7.97,13.24,22.28,143.58,-0.39
13,14.05,12.71,44.64,2.88,1.62,-7.97,13.24,22.28,143.58,0.9
14,14.05,12.71,45.99,4.11,-1.97,-7.97,13.24,22.28,143.58,0.9
15,14.05,12.71,45.99,4.11,-1.97,-7.06,14.1,17.56,142.63,0.9
16,17.36,9.96,45.99,4.11,-1.97,-7.06,14.1,17.56,142.63,0.43
17,17.36,9.96,46.77,1.4,-3.06,-7.06,14.1,17.56,142.63,0.43
18,17.36,9.96,46.77,1.4,-3.06,-7.84,12.28,19.29,141.21,0.43
19,14.2,9.43,45.96,1.4,-3.06,-7.84,12.28,19.29,141.21,-1.25
20,14.2,9.43,45.96,-0.62,4.46,-6.13,11.58,19.29,141.21,-1.25
21,14.2,9.43,45.96,-0.62,4.46,-6.13,11.58,18.87,140.14,1.3
22,17.37,9.7,44.92,1.07,4.46,-6.13,11.58,18.87,140.14,1.3
23,17.37,9.7,44.92,1.07,-0.49,-6.1,12.59,19.25,140.14,1.3
24,17.37,9.7,44.92,1.07,-0.49,-6.1,12.59,19.25,139.1,0.14

0,14.94,14.53,50.2,11.88,0.32,-29.73,17.08,25.96,94.21,-2.15
1,14.94,14.53,50.2,11.88,0.32,-14.44,16.22,16.75,91.41,-0.57
2,21.04,14.53,50.2,11.88,0.32,-14.44,16.22,16.75,91.41,-0.57
3,21.04,12.55,44.21,4.66,2.01,-14.44,16.22,16.75,91.41,-0.57
4,21.04,12.55,44.21,4.66,2.01,-8.74,16.38,24.07,89.73,-0.57
5,15.49,14.38,44.21,4.66,2.01,-8.74,16.38,24.07,89.73,0.06
6,15.49,14.38,46.96,7.47,5.93,-4.78,16.38,24.07,89.73,0.06
7,15.49,14.38,46.96,7.47,5.93,-4.78,17.06,17.79,88.89,-1.27
8,13.94,14.43,46.96,7.47,5.93,-4.78,17.06,17.79,88.89,-1.27
9,13.94,14.43,46.54,3.49,3.65,-3.15,17.06,17.79,88.89,-1.27
10,13.94,14.43,46.54,3.49,3.65,-3.15,17.17,16.56,88.25,1.18
11,17.06,12.33,44.73,3.49,3.65,-3.15,17.17,16.56,88.25,1.18
12,17.06,12.33,44.73,-1.93,-0.78,-6.02,15.78,16.56,88.25,1.18
13,17.06,12.33,44.73,-1.93,-0.78,-6.02,15.78,19.51,87.38,0.1
14,15.19,12.27,43.54,-1.93,-0.78,-6.02,15.78,19.51,87.38,0.1
15,15.19,12.27,43.54,2.38,0.9,-2.84,15.66,19.51,87.38,0.1
16,15.19,12.27,43.54,2.38,0.9,-2.84,15.66,18.71,86.74,0.31
17,19.86,9.3,43.9,4.36,0.9,-2.84,15.66,18.71,86.74,0.31
18,19.86,9.3,43.9,4.36,3.44,-2.86,12.53,24.6,86.25,0.31
19,16.45,9.3,43.9,4.36,3.44,-2.86,12.53,24.6,86.25,0.67
20,16.45,10.58,45.63,-0.05,-0.13,-2.86,12.53,24.6,86.25,0.67
21,16.45,10.58,45.63,-0.05,-0.13,-0.97,13.13,21.26,86.17,0.67
22,16.45,10.58,45.63,-0.05,-0.13,-0.97,13.13,21.26,86.17,1.74
23,24.62,8.56,45.79,2.68,-0.13,-0.97,13.13,21.26,86.17,1.74
24,24.62,8.56,45.79,2.68,-0.13,-0.97,13.13,21.26,86.17,1.74

0,7.16,10.73,49.55,4.76,5.73,-32.88,26.37,19.97,49.12,-0.68
1,7.16,10.73,49.55,4.76,5.73,-16.89,15.46,14.97,49.12,-0.68
2,13.05,16.06,49.55,4.76,5.73,-16.89,15.46,14.97,46.05,2.85
3,13.05,16.06,46.08,7.29,0.72,-12.11,15.46,14.97,46.05,2.85
4,13.05,16.06,46.08,7.29,0.72,-12.11,19.52,15.23,43.82,2.85
5,12.02,15.85,46.63,7.29,0.72,-12.11,19.52,15.23,43.82,-1.02
6,12.02,15.85,46.63,11.67,1.66,-5.49,18.39,15.23,43.82,-1.02
7,12.02,15.85,46.63,11.67,1.66,-5.49,18.39,11.96,42.76,0.0
8,12.34,14.32,47.14,3.82,1.66,-5.49,18.39,11.96,42.76,0.0
9,12.34,14.32,47.14,3.82,-2.58,-3.74,17.04,13.0,42.76,0.0
10,9.3,14.32,47.14,3.82,-2.58,-3.74,17.04,13.0,41.89,0.09
11,9.3,14.12,47.74,6.68,1.9,-3.74,17.04,13.0,41.89,0.09
12,9.3,14.12,47.74,6.68,1.9,-4.45,16.77,11.51,41.16,0.09
13,11.11,12.46,47.74,6.68,1.9,-4.45,16.77,11.51,41.16,0.25
14,11.11,12.46,47.96,2.31,-0.36,-1.98,16.77,11.51,41.16,0.25
15,11.11,12.46,47.96,2.31,-0.36,-1.98,14.77,12.9,40.74,-0.03
16,10.48,12.91,47.96,2.31,-0.36,-1.98,14.77,12.9,40.74,-0.03
17,10.48,12.91,47.36,-3.17,0.35,-1.5,14.77,12.9,40.74,-0.03
18,10.48,12.91,47.36,-3.17,0.35,-1.5,15.49,11.84,40.59,0.1
19,9.3,14.51,46.25,-3.17,0.35,-1.5,15.49,11.84,40.59,0.1
20,9.3,14.51,46.25,0.23,-0.52,-2.05,17.24,12.26,40.59,0.1
21,10.02,14.51,46.25,0.23,-0.52,-2.05,17.24,12.26,40.34,-0.09
22,10.02,13.98,46.29,4.68,3.92,-2.05,17.24,12.26,40.34,-0.09
23,10.02,13.98,46.29,4.68,3.92,-3.58,16.25,18.35,40.34,-0.09
24,26.81,3.09,46.29,4.68,3.92,-3.58,16.25,18.35,39.87,2.24

0,17.26,6.85,51.6,-6.01,6.68,-31.36,6.8,13.07,10.24,3.95
1,17.26,6.85,51.6,-6.01,6.68,-31.36,7.31,19.69,2.91,2.27
2,11.58,7.55,43.28,-1.29,6.68,-31.36,7.31,19.69,2.91,2.27
3,11.58,7.55,43.28,-1.29,-11.93,-31.64,9.04,16.81,2.91,2.27
4,11.58,7.55,43.28,-1.29,-11.93,-31.64,9.04,16.81,-1.97,1.2
5,16.48,11.2,45.23,0.4,-11.93,-31.64,9.04,16.81,-1.97,1.2
6,16.48,11.2,45.23,0.4,-1.22,-12.87,12.85,18.59,-1.97,1.2
7,16.48,11.2,45.23,0.4,-1.22,-12.87,12.85,18.59,-5.27,0.28
8,8.38,13.33,48.99,1.75,-1.22,-12.87,12.85,18.59,-5.27,0.28
9,8.38,13.33,48.99,1.75,0.74,-8.15,15.52,11.83,-5.27,0.28
10,14.88,13.33,48.99,1.75,0.74,-8.15,15.52,11.83,-6.96,3.03
11,14.88,11.62,49.54,8.22,2.12,-8.15,15.52,11.83,-6.96,3.03
12,14.88,11.62,49.54,8.22,2.12,-9.56,13.58,15.26,-8.42,3.03
13,9.01,13.4,49.54,8.22,2.12,-9.56,13.58,15.26,-8.42,-1.92
14,9.01,13.4,46.39,2.38,3.03,-9.56,15.77,15.26,-8.42,-1.92
15,9.01,13.4,46.39,2.38,3.03,-7.58,15.77,12.52,-9.48,0.15
16,14.04,12.22,47.27,2.38,3.03,-7.58,15.77,12.52,-9.48,0.15
17,14.04,12.22,47.27,1.25,0.49,-6.97,14.52,12.52,-9.48,0.15
18,14.04,12.22,47.27,1.25,0.49,-6.97,14.52,14.13,-10.78,0.21
19,12.15,12.05,46.34,1.25,0.49,-6.97,14.52,14.13,-10.78,0.21
20,12.15,12.05,46.34,0.82,-0.49,-5.95,14.52,14.13,-10.78,0.21
21,12.15,12.05,46.34,0.82,-0.49,-5.95,14.52,14.02,-11.56,-0.13
22,10.82,12.17,48.01,1.93,-0.49,-5.95,14.52,14.02,-11.56,-0.13
23,10.82,12.17,48.01,1.93,-0.64,-3.36,14.42,12.21,-11.56,-0.13
24,15.52,12.17,48.01,1.93,-0.64,-3.36,14.42,12.21,-12.28,-0.72

0,9.17,14.2,47.35,10.72,0.99,-26.33,15.13,10.53,-35.48,2.81
1,9.17,14.2,47.35,10.72,0.99,-26.33,16.05,8.98,-40.4,-1.31
2,16.69,11.32,46.15,10.72,0.99,-26.33,16.05,8.98,-40.4,-1.31
3,16.69,11.32,46.15,3.97,0.01,-21.77,13.74,8.98,-40.4,-1.31
4,16.69,11.32,46.15,3.97,0.01,-21.77,13.74,15.83,-44.05,0.21
5,10.24,12.37,45.97,3.97,0.01,-21.77,13.74,15.83,-44.05,0.21
6,10.24,12.37,45.97,6.41,6.75,-11.8,14.76,15.83,-44.05,0.21
7,8.86,12.37,45.97,6.41,6.75,-11.8,14.76,13.1,-46.54,0.07
8,8.86,12.07,49.0,2.86,6.75,-11.8,14.76,13.1,-46.54,0.07
9,8.86,12.07,49.0,2.86,-0.75,-12.61,13.88,10.03,-46.54,0.07
10,8.69,12.07,49.0,2.86,-0.75,-12.61,13.88,10.03,-48.33,-0.04
11,8.69,12.93,46.76,4.24,0.17,-12.61,13.88,10.03,-48.33,-0.04
12,8.69,12.93,46.76,4.24,0.17,-11.46,15.71,11.34,-50.32,-0.04
13,6.95,12.69,46.76,4.24,0.17,-11.46,15.71,11.34,-50.32,1.13
14,6.95,12.69,47.93,7.8,1.24,-9.64,15.71,11.34,-50.32,1.13
15,6.95,12.69,47.93,7.8,1.24,-9.64,13.55,10.45,-51.99,0.62
16,10.11,11.57,47.93,7.8,1.24,-9.64,13.55,10.45,-51.99,0.62
17,10.11,11.57,46.72,6.69,2.69,-9.64,13.55,10.45,-51.99,0.62
18,10.11,11.57,46.72,6.69,2.69,-8.73,13.1,12.63,-53.11,1.27
19,8.83,10.66,46.72,6.69,2.69,-8.73,13.1,12.63,-53.11,1.27
20,8.83,10.66,46.64,3.83,1.97,-9.98,13.1,12.63,-53.11,1.27
21,8.83,10.66,46.64,3.83,1.97,-9.98,12.8,14.2,-54.64,1.27
22,12.16,8.53,45.08,3.83,1.97,-9.98,12.8,14.2,-54.64,1.42
23,12.16,8.53,45.08,10.34,4.52,-10.43,9.17,14.2,-54.64,1.42
24,12.16,8.53,45.08,10.34,4.52,-10.43,9.17,19.25,-56.09,0.19

0,11.0,12.38,49.91,8.19,3.05,-13.36,14.08,12.0,-104.64,0.19
1,11.0,12.38,49.91,8.19,3.05,-13.36,14.08,12.0,-107.03,0.15
2,8.12,12.83,48.6,0.7,3.05,-13.36,14.08,12.0,-107.03,0.15
